x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,LOCAL_HOUR,UTC_DATE,UTC_YEAR,UTC_MONTH,UTC_DAY,TEMP,TEMP_FLAG,DEW_POINT_TEMP,DEW_POINT_TEMP_FLAG,HUMIDEX,HUMIDEX_FLAG,PRECIP_AMOUNT,PRECIP_AMOUNT_FLAG,RELATIVE_HUMIDITY,RELATIVE_HUMIDITY_FLAG,STATION_PRESSURE,STATION_PRESSURE_FLAG,VISIBILITY,VISIBILITY_FLAG,WEATHER_ENG_DESC,WEATHER_FRE_DESC,WINDCHILL,WINDCHILL_FLAG,WIND_DIRECTION,WIND_DIRECTION_FLAG,WIND_SPEED,WIND_SPEED_FLAG
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.22.20,2022-10-22 20:00:00,ON,2022,10,22,20,2022-10-23T01:00:00,2022,10,23,12.1,,7.2,,,,0,,72,,101.08,,16.1,,NA,ND,,,6,,22,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.22.21,2022-10-22 21:00:00,ON,2022,10,22,21,2022-10-23T02:00:00,2022,10,23,11.9,,7.3,,,,0,,73,,101.1,,16.1,,NA,ND,,,8,,9,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.22.22,2022-10-22 22:00:00,ON,2022,10,22,22,2022-10-23T03:00:00,2022,10,23,9.5,,7.1,,,,0,,85,,101.14,,16.1,,NA,ND,,,9,,8,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.22.23,2022-10-22 23:00:00,ON,2022,10,22,23,2022-10-23T04:00:00,2022,10,23,9.0,,7.3,,,,0,,89,,101.15,,16.1,,NA,ND,,,10,,5,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.23.0,2022-10-23 00:00:00,ON,2022,10,23,0,2022-10-23T05:00:00,2022,10,23,8.9,,7.0,,,,0,,88,,101.16,,16.1,,NA,ND,,,6,,18,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.23.1,2022-10-23 01:00:00,ON,2022,10,23,1,2022-10-23T06:00:00,2022,10,23,9.7,,6.4,,,,0,,80,,101.23,,16.1,,NA,ND,,,8,,11,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.23.2,2022-10-23 02:00:00,ON,2022,10,23,2,2022-10-23T07:00:00,2022,10,23,9.3,,6.0,,,,0,,80,,101.25,,16.1,,NA,ND,,,7,,13,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.23.3,2022-10-23 03:00:00,ON,2022,10,23,3,2022-10-23T08:00:00,2022,10,23,8.8,,6.3,,,,0,,84,,101.25,,16.1,,NA,ND,,,5,,18,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.23.4,2022-10-23 04:00:00,ON,2022,10,23,4,2022-10-23T09:00:00,2022,10,23,9.9,,6.4,,,,0,,79,,101.3,,16.1,,NA,ND,,,7,,21,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.23.5,2022-10-23 05:00:00,ON,2022,10,23,5,2022-10-23T10:00:00,2022,10,23,9.6,,6.5,,,,0,,81,,101.37,,16.1,,NA,ND,,,5,,22,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.23.6,2022-10-23 06:00:00,ON,2022,10,23,6,2022-10-23T11:00:00,2022,10,23,9.8,,6.0,,,,0,,77,,101.44,,16.1,,NA,ND,,,6,,22,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.23.7,2022-10-23 07:00:00,ON,2022,10,23,7,2022-10-23T12:00:00,2022,10,23,10.1,,6.0,,,,0,,76,,101.47,,16.1,,NA,ND,,,6,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.23.8,2022-10-23 08:00:00,ON,2022,10,23,8,2022-10-23T13:00:00,2022,10,23,11.4,,6.6,,,,0,,72,,101.53,,16.1,,NA,ND,,,6,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.23.9,2022-10-23 09:00:00,ON,2022,10,23,9,2022-10-23T14:00:00,2022,10,23,12.7,,7.1,,,,0,,69,,101.53,,16.1,,NA,ND,,,5,,21,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.23.10,2022-10-23 10:00:00,ON,2022,10,23,10,2022-10-23T15:00:00,2022,10,23,13.3,,7.3,,,,0,,67,,101.52,,16.1,,NA,ND,,,6,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.23.11,2022-10-23 11:00:00,ON,2022,10,23,11,2022-10-23T16:00:00,2022,10,23,13.5,,7.4,,,,0,,66,,101.56,,16.1,,NA,ND,,,6,,22,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.23.12,2022-10-23 12:00:00,ON,2022,10,23,12,2022-10-23T17:00:00,2022,10,23,14.3,,7.7,,,,0,,64,,101.5,,16.1,,NA,ND,,,6,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.23.13,2022-10-23 13:00:00,ON,2022,10,23,13,2022-10-23T18:00:00,2022,10,23,14.2,,7.6,,,,0,,64,,101.47,,16.1,,NA,ND,,,6,,22,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.23.14,2022-10-23 14:00:00,ON,2022,10,23,14,2022-10-23T19:00:00,2022,10,23,14.8,,7.5,,,,0,,61,,101.42,,16.1,,NA,ND,,,6,,22,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.23.15,2022-10-23 15:00:00,ON,2022,10,23,15,2022-10-23T20:00:00,2022,10,23,13.4,,7.9,,,,0,,69,,101.37,,16.1,,NA,ND,,,7,,26,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.23.16,2022-10-23 16:00:00,ON,2022,10,23,16,2022-10-23T21:00:00,2022,10,23,13.1,,7.2,,,,0,,67,,101.35,,16.1,,NA,ND,,,7,,30,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.23.17,2022-10-23 17:00:00,ON,2022,10,23,17,2022-10-23T22:00:00,2022,10,23,13.0,,6.2,,,,0,,63,,101.31,,16.1,,NA,ND,,,7,,26,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.23.18,2022-10-23 18:00:00,ON,2022,10,23,18,2022-10-23T23:00:00,2022,10,23,12.9,,4.3,,,,0,,56,,101.31,,16.1,,NA,ND,,,6,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.23.19,2022-10-23 19:00:00,ON,2022,10,23,19,2022-10-24T00:00:00,2022,10,24,12.3,,5.2,,,,0,,62,,101.31,,16.1,,NA,ND,,,7,,26,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.23.20,2022-10-23 20:00:00,ON,2022,10,23,20,2022-10-24T01:00:00,2022,10,24,13.1,,6.0,,,,0,,62,,101.27,,16.1,,NA,ND,,,6,,22,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.23.21,2022-10-23 21:00:00,ON,2022,10,23,21,2022-10-24T02:00:00,2022,10,24,13.4,,7.0,,,,0,,65,,101.27,,16.1,,NA,ND,,,6,,21,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.23.22,2022-10-23 22:00:00,ON,2022,10,23,22,2022-10-24T03:00:00,2022,10,24,13.4,,7.0,,,,0,,65,,101.29,,16.1,,NA,ND,,,6,,21,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.23.23,2022-10-23 23:00:00,ON,2022,10,23,23,2022-10-24T04:00:00,2022,10,24,11.8,,6.9,,,,0,,72,,101.34,,16.1,,NA,ND,,,4,,21,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.24.0,2022-10-24 00:00:00,ON,2022,10,24,0,2022-10-24T05:00:00,2022,10,24,12.8,,6.9,,,,0,,67,,101.31,,16.1,,NA,ND,,,6,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.24.1,2022-10-24 01:00:00,ON,2022,10,24,1,2022-10-24T06:00:00,2022,10,24,11.6,,7.0,,,,0,,73,,101.26,,16.1,,NA,ND,,,6,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.24.2,2022-10-24 02:00:00,ON,2022,10,24,2,2022-10-24T07:00:00,2022,10,24,10.3,,6.7,,,,0,,78,,101.27,,16.1,,NA,ND,,,6,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.24.3,2022-10-24 03:00:00,ON,2022,10,24,3,2022-10-24T08:00:00,2022,10,24,9.6,,6.5,,,,0,,81,,101.31,,16.1,,NA,ND,,,0,,0,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.24.4,2022-10-24 04:00:00,ON,2022,10,24,4,2022-10-24T09:00:00,2022,10,24,7.8,,6.4,,,,0,,91,,101.38,,16.1,,NA,ND,,,0,,0,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.24.5,2022-10-24 05:00:00,ON,2022,10,24,5,2022-10-24T10:00:00,2022,10,24,7.9,,6.8,,,,0,,93,,101.37,,16.1,,NA,ND,,,9,,5,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.24.6,2022-10-24 06:00:00,ON,2022,10,24,6,2022-10-24T11:00:00,2022,10,24,9.4,,7.2,,,,0,,86,,101.37,,16.1,,NA,ND,,,6,,22,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.24.7,2022-10-24 07:00:00,ON,2022,10,24,7,2022-10-24T12:00:00,2022,10,24,8.9,,7.1,,,,0,,88,,101.37,,16.1,,NA,ND,,,6,,22,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.24.8,2022-10-24 08:00:00,ON,2022,10,24,8,2022-10-24T13:00:00,2022,10,24,10.3,,7.6,,,,0,,83,,101.43,,16.1,,NA,ND,,,10,,8,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.24.9,2022-10-24 09:00:00,ON,2022,10,24,9,2022-10-24T14:00:00,2022,10,24,11.0,,8.3,,,,0,,83,,101.42,,16.1,,NA,ND,,,7,,17,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.24.10,2022-10-24 10:00:00,ON,2022,10,24,10,2022-10-24T15:00:00,2022,10,24,11.7,,8.8,,,,0,,82,,101.41,,16.1,,NA,ND,,,8,,8,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.24.11,2022-10-24 11:00:00,ON,2022,10,24,11,2022-10-24T16:00:00,2022,10,24,12.5,,8.6,,,,0,,77,,101.34,,16.1,,NA,ND,,,9,,9,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.24.12,2022-10-24 12:00:00,ON,2022,10,24,12,2022-10-24T17:00:00,2022,10,24,13.8,,8.2,,,,0,,69,,101.28,,16.1,,NA,ND,,,7,,8,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.24.13,2022-10-24 13:00:00,ON,2022,10,24,13,2022-10-24T18:00:00,2022,10,24,14.7,,8.1,,,,0,,64,,101.2,,16.1,,NA,ND,,,7,,5,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.24.14,2022-10-24 14:00:00,ON,2022,10,24,14,2022-10-24T19:00:00,2022,10,24,15.5,,9.4,,,,0,,67,,101.1,,16.1,,NA,ND,,,,M,8,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.24.15,2022-10-24 15:00:00,ON,2022,10,24,15,2022-10-24T20:00:00,2022,10,24,12.7,,9.0,,,,0,,78,,101.08,,16.1,,NA,ND,,,6,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.24.16,2022-10-24 16:00:00,ON,2022,10,24,16,2022-10-24T21:00:00,2022,10,24,13.5,,8.9,,,,0,,74,,101.09,,16.1,,NA,ND,,,6,,26,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.24.17,2022-10-24 17:00:00,ON,2022,10,24,17,2022-10-24T22:00:00,2022,10,24,12.3,,8.8,,,,0,,79,,101.03,,16.1,,NA,ND,,,7,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.24.18,2022-10-24 18:00:00,ON,2022,10,24,18,2022-10-24T23:00:00,2022,10,24,12.3,,8.8,,,,0,,79,,101.02,,16.1,,NA,ND,,,7,,26,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.24.19,2022-10-24 19:00:00,ON,2022,10,24,19,2022-10-25T00:00:00,2022,10,25,12.5,,8.8,,,,0,,78,,101.01,,16.1,,NA,ND,,,6,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.24.20,2022-10-24 20:00:00,ON,2022,10,24,20,2022-10-25T01:00:00,2022,10,25,12.0,,8.1,,,,0,,77,,100.94,,16.1,,NA,ND,,,7,,26,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.24.21,2022-10-24 21:00:00,ON,2022,10,24,21,2022-10-25T02:00:00,2022,10,25,12.7,,7.4,,,,0,,70,,100.91,,16.1,,NA,ND,,,6,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.24.22,2022-10-24 22:00:00,ON,2022,10,24,22,2022-10-25T03:00:00,2022,10,25,12.3,,7.4,,,,0,,72,,100.87,,16.1,,NA,ND,,,6,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.24.23,2022-10-24 23:00:00,ON,2022,10,24,23,2022-10-25T04:00:00,2022,10,25,13.4,,9.4,,,,0,,76,,100.85,,16.1,,NA,ND,,,4,,18,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.25.0,2022-10-25 00:00:00,ON,2022,10,25,0,2022-10-25T05:00:00,2022,10,25,13.1,,10.1,,,,0,,82,,100.8,,16.1,,NA,ND,,,5,,22,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.25.1,2022-10-25 01:00:00,ON,2022,10,25,1,2022-10-25T06:00:00,2022,10,25,12.7,,10.8,,,,0,,88,,100.74,,16.1,,NA,ND,,,6,,22,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.25.2,2022-10-25 02:00:00,ON,2022,10,25,2,2022-10-25T07:00:00,2022,10,25,12.4,,10.6,,,,0,,89,,100.68,,16.1,,NA,ND,,,6,,26,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.25.3,2022-10-25 03:00:00,ON,2022,10,25,3,2022-10-25T08:00:00,2022,10,25,11.7,,10.3,,,,0,,91,,100.67,,16.1,,NA,ND,,,6,,28,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.25.4,2022-10-25 04:00:00,ON,2022,10,25,4,2022-10-25T09:00:00,2022,10,25,10.9,,10.4,,,,0,,97,,100.69,,16.1,,NA,ND,,,9,,11,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.25.5,2022-10-25 05:00:00,ON,2022,10,25,5,2022-10-25T10:00:00,2022,10,25,10.8,,10.2,,,,0,,96,,100.7,,16.1,,NA,ND,,,8,,9,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.25.6,2022-10-25 06:00:00,ON,2022,10,25,6,2022-10-25T11:00:00,2022,10,25,10.4,,10.0,,,,0,,97,,100.68,,12.9,,NA,ND,,,9,,9,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.25.7,2022-10-25 07:00:00,ON,2022,10,25,7,2022-10-25T12:00:00,2022,10,25,10.0,,9.6,,,,0,,97,,100.67,,6.4,,Fog,Brouillard,,,7,,18,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.25.8,2022-10-25 08:00:00,ON,2022,10,25,8,2022-10-25T13:00:00,2022,10,25,11.3,,10.7,,,,0,,96,,100.67,,9.7,,Fog,Brouillard,,,5,,18,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.25.9,2022-10-25 09:00:00,ON,2022,10,25,9,2022-10-25T14:00:00,2022,10,25,11.2,,10.1,,,,0,,93,,100.68,,16.1,,NA,ND,,,6,,21,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.25.10,2022-10-25 10:00:00,ON,2022,10,25,10,2022-10-25T15:00:00,2022,10,25,11.8,,10.7,,,,0,,93,,100.62,,16.1,,NA,ND,,,6,,21,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.25.11,2022-10-25 11:00:00,ON,2022,10,25,11,2022-10-25T16:00:00,2022,10,25,12.8,,11.1,,,,0,,89,,100.57,,16.1,,NA,ND,,,6,,22,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.25.12,2022-10-25 12:00:00,ON,2022,10,25,12,2022-10-25T17:00:00,2022,10,25,14.1,,11.5,,,,0,,84,,100.48,,16.1,,NA,ND,,,6,,22,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.25.13,2022-10-25 13:00:00,ON,2022,10,25,13,2022-10-25T18:00:00,2022,10,25,14.3,,11.5,,,,0,,83,,100.4,,16.1,,NA,ND,,,6,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.25.14,2022-10-25 14:00:00,ON,2022,10,25,14,2022-10-25T19:00:00,2022,10,25,13.5,,11.2,,,,0,,86,,100.33,,16.1,,NA,ND,,,7,,28,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.25.15,2022-10-25 15:00:00,ON,2022,10,25,15,2022-10-25T20:00:00,2022,10,25,13.7,,11.8,,,,0,,88,,100.26,,16.1,,NA,ND,,,7,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.25.16,2022-10-25 16:00:00,ON,2022,10,25,16,2022-10-25T21:00:00,2022,10,25,13.9,,11.8,,,,0,,87,,100.21,,16.1,,NA,ND,,,7,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.25.17,2022-10-25 17:00:00,ON,2022,10,25,17,2022-10-25T22:00:00,2022,10,25,13.7,,11.9,,,,0,,89,,100.18,,16.1,,NA,ND,,,7,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.25.18,2022-10-25 18:00:00,ON,2022,10,25,18,2022-10-25T23:00:00,2022,10,25,13.6,,12.2,,,,0,,91,,100.17,,16.1,,NA,ND,,,7,,22,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.25.19,2022-10-25 19:00:00,ON,2022,10,25,19,2022-10-26T00:00:00,2022,10,26,14.3,,12.4,,,,0,,88,,100.12,,16.1,,NA,ND,,,7,,22,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.25.20,2022-10-25 20:00:00,ON,2022,10,25,20,2022-10-26T01:00:00,2022,10,26,14.6,,12.8,,,,0,,89,,100.04,,16.1,,NA,ND,,,7,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.25.21,2022-10-25 21:00:00,ON,2022,10,25,21,2022-10-26T02:00:00,2022,10,26,14.8,,12.9,,,,0,,88,,100.0,,16.1,,NA,ND,,,7,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.25.22,2022-10-25 22:00:00,ON,2022,10,25,22,2022-10-26T03:00:00,2022,10,26,13.8,,12.4,,,,0,,91,,99.97,,16.1,,NA,ND,,,6,,21,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.25.23,2022-10-25 23:00:00,ON,2022,10,25,23,2022-10-26T04:00:00,2022,10,26,12.1,,11.2,,,,0,,94,,99.92,,16.1,,NA,ND,,,6,,21,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.26.0,2022-10-26 00:00:00,ON,2022,10,26,0,2022-10-26T05:00:00,2022,10,26,11.5,,10.7,,,,0,,95,,99.86,,16.1,,NA,ND,,,6,,18,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.26.1,2022-10-26 01:00:00,ON,2022,10,26,1,2022-10-26T06:00:00,2022,10,26,11.1,,10.1,,,,0,,94,,99.8,,16.1,,NA,ND,,,9,,5,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.26.2,2022-10-26 02:00:00,ON,2022,10,26,2,2022-10-26T07:00:00,2022,10,26,12.1,,10.5,,,,0,,90,,99.76,,16.1,,NA,ND,,,6,,18,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.26.3,2022-10-26 03:00:00,ON,2022,10,26,3,2022-10-26T08:00:00,2022,10,26,13.1,,10.7,,,,0,,85,,99.73,,16.1,,NA,ND,,,5,,22,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.26.4,2022-10-26 04:00:00,ON,2022,10,26,4,2022-10-26T09:00:00,2022,10,26,12.1,,10.3,,,,0,,89,,99.67,,16.1,,NA,ND,,,6,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.26.5,2022-10-26 05:00:00,ON,2022,10,26,5,2022-10-26T10:00:00,2022,10,26,11.6,,10.6,,,,0,,93,,99.66,,16.1,,NA,ND,,,6,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.26.6,2022-10-26 06:00:00,ON,2022,10,26,6,2022-10-26T11:00:00,2022,10,26,11.1,,10.0,,,,0,,93,,99.64,,16.1,,NA,ND,,,6,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.26.7,2022-10-26 07:00:00,ON,2022,10,26,7,2022-10-26T12:00:00,2022,10,26,11.4,,10.2,,,,0,,92,,99.57,,16.1,,NA,ND,,,6,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.26.8,2022-10-26 08:00:00,ON,2022,10,26,8,2022-10-26T13:00:00,2022,10,26,11.7,,10.3,,,,0,,91,,99.54,,16.1,,NA,ND,,,6,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.26.9,2022-10-26 09:00:00,ON,2022,10,26,9,2022-10-26T14:00:00,2022,10,26,12.5,,10.6,,,,0,,88,,99.58,,16.1,,NA,ND,,,6,,17,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.26.10,2022-10-26 10:00:00,ON,2022,10,26,10,2022-10-26T15:00:00,2022,10,26,13.2,,10.8,,,,0,,85,,99.54,,16.1,,NA,ND,,,5,,21,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.26.11,2022-10-26 11:00:00,ON,2022,10,26,11,2022-10-26T16:00:00,2022,10,26,13.2,,11.1,,,,0.2,,87,,99.51,,16.1,,Rain,Pluie,,,6,,8,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.26.12,2022-10-26 12:00:00,ON,2022,10,26,12,2022-10-26T17:00:00,2022,10,26,11.8,,10.9,,,,0.8,,94,,99.53,,12.9,,Rain,Pluie,,,,M,4,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.26.13,2022-10-26 13:00:00,ON,2022,10,26,13,2022-10-26T18:00:00,2022,10,26,11.3,,10.7,,,,1.5,,96,,99.51,,8.1,,"Moderate Rain,Fog","Pluie modérée,Brouillard",,,17,,5,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.26.14,2022-10-26 14:00:00,ON,2022,10,26,14,2022-10-26T19:00:00,2022,10,26,12.2,,11.9,,,,3,,98,,99.44,,6.4,,"Rain,Fog","Pluie,Brouillard",,,17,,11,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.26.15,2022-10-26 15:00:00,ON,2022,10,26,15,2022-10-26T20:00:00,2022,10,26,10.7,,10.4,,,,1,,98,,99.46,,6.4,,"Moderate Rain,Fog","Pluie modérée,Brouillard",,,27,,8,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.26.16,2022-10-26 16:00:00,ON,2022,10,26,16,2022-10-26T21:00:00,2022,10,26,10.2,,9.9,,,,0.2,,98,,99.48,,6.4,,"Rain,Fog","Pluie,Brouillard",,,30,,11,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.26.17,2022-10-26 17:00:00,ON,2022,10,26,17,2022-10-26T22:00:00,2022,10,26,10.0,,9.7,,,,0.2,,98,,99.51,,6.4,,"Rain,Fog","Pluie,Brouillard",,,28,,9,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.26.18,2022-10-26 18:00:00,ON,2022,10,26,18,2022-10-26T23:00:00,2022,10,26,12.2,,10.2,,,,0.2,,87,,99.65,,16.1,,Rain,Pluie,,,31,,39,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.26.19,2022-10-26 19:00:00,ON,2022,10,26,19,2022-10-27T00:00:00,2022,10,27,11.8,,8.9,,,,0,,82,,99.82,,16.1,,NA,ND,,,30,,32,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.26.20,2022-10-26 20:00:00,ON,2022,10,26,20,2022-10-27T01:00:00,2022,10,27,11.8,,8.1,,,,0,,78,,99.95,,16.1,,NA,ND,,,30,,35,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.26.21,2022-10-26 21:00:00,ON,2022,10,26,21,2022-10-27T02:00:00,2022,10,27,11.3,,7.3,,,,0,,76,,100.15,,16.1,,NA,ND,,,30,,37,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.26.22,2022-10-26 22:00:00,ON,2022,10,26,22,2022-10-27T03:00:00,2022,10,27,10.4,,6.4,,,,0,,76,,100.34,,16.1,,NA,ND,,,30,,34,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.26.23,2022-10-26 23:00:00,ON,2022,10,26,23,2022-10-27T04:00:00,2022,10,27,9.4,,6.1,,,,0,,80,,100.52,,16.1,,Rain,Pluie,,,32,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.27.0,2022-10-27 00:00:00,ON,2022,10,27,0,2022-10-27T05:00:00,2022,10,27,8.5,,4.2,,,,0,,74,,100.68,,16.1,,NA,ND,,,31,,30,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.10.27.1,2022-10-27 01:00:00,ON,2022,10,27,1,2022-10-27T06:00:00,2022,10,27,7.7,,2.6,,,,0,,70,,100.84,,16.1,,NA,ND,,,31,,30,
