ROUTE,INCIDENT,VISIBILITY,Clear,Fog,Rain,Thunderstorms,LOCAL_TIME_HOUR,LOCAL_TIME_MINUTE,WEEK_DAY,LOCAL_MONTH,LOCAL_DAY,WIND_DIRECTION,PRECIP_AMOUNT_BINARY,TEMP,DEW_POINT_TEMP,HUMIDEX,RELATIVE_HUMIDITY,STATION_PRESSURE,WIND_SPEED,DELAY_LOG1P
45.0,1.0,4.0,0.0,0.0,1.0,0.0,14.0,57.0,1.0,6.0,27.0,28.0,1.0,20.9,19.9,28.396728425241367,94.0,99.31,13.0,2.9444389791664403
78.0,3.0,4.0,0.0,0.0,1.0,0.0,15.0,4.0,1.0,6.0,27.0,28.0,1.0,20.9,19.9,28.396728425241367,94.0,99.31,13.0,3.1780538303479453
109.0,4.0,4.0,0.0,0.0,1.0,0.0,15.0,20.0,1.0,6.0,27.0,28.0,1.0,20.9,19.9,28.396728425241367,94.0,99.31,13.0,2.772588722239781
88.0,3.0,4.0,0.0,0.0,1.0,0.0,15.0,25.0,1.0,6.0,27.0,28.0,1.0,20.9,19.9,28.396728425241367,94.0,99.31,13.0,2.3978952727983707
98.0,4.0,4.0,0.0,0.0,1.0,0.0,15.0,25.0,1.0,6.0,27.0,28.0,1.0,20.9,19.9,28.396728425241367,94.0,99.31,13.0,3.8501476017100584
25.0,4.0,4.0,0.0,0.0,1.0,0.0,15.0,27.0,1.0,6.0,27.0,28.0,1.0,20.9,19.9,28.396728425241367,94.0,99.31,13.0,2.5649493574615367
2.0,3.0,4.0,0.0,0.0,1.0,0.0,15.0,31.0,1.0,6.0,27.0,30.0,1.0,21.5,19.5,28.671055895068186,88.0,99.37,11.0,0.0
22.0,4.0,4.0,0.0,0.0,1.0,0.0,15.0,33.0,1.0,6.0,27.0,30.0,1.0,21.5,19.5,28.671055895068186,88.0,99.37,11.0,2.197224577336219
47.0,3.0,4.0,0.0,0.0,1.0,0.0,15.0,39.0,1.0,6.0,27.0,30.0,1.0,21.5,19.5,28.671055895068186,88.0,99.37,11.0,2.4849066497880004
47.0,1.0,4.0,0.0,0.0,1.0,0.0,15.0,41.0,1.0,6.0,27.0,30.0,1.0,21.5,19.5,28.671055895068186,88.0,99.37,11.0,2.4849066497880004
77.0,1.0,4.0,0.0,0.0,1.0,0.0,15.0,48.0,1.0,6.0,27.0,30.0,1.0,21.5,19.5,28.671055895068186,88.0,99.37,11.0,2.833213344056216
115.0,4.0,4.0,0.0,0.0,1.0,0.0,15.0,49.0,1.0,6.0,27.0,30.0,1.0,21.5,19.5,28.671055895068186,88.0,99.37,11.0,2.8903717578961645
28.0,4.0,4.0,0.0,0.0,1.0,0.0,15.0,56.0,1.0,6.0,27.0,30.0,1.0,21.5,19.5,28.671055895068186,88.0,99.37,11.0,2.5649493574615367
40.0,2.0,4.0,0.0,0.0,1.0,0.0,16.0,0.0,1.0,6.0,27.0,30.0,1.0,21.5,19.5,28.671055895068186,88.0,99.37,11.0,3.2580965380214817
39.0,3.0,4.0,0.0,0.0,1.0,0.0,16.0,3.0,1.0,6.0,27.0,30.0,1.0,21.5,19.5,28.671055895068186,88.0,99.37,11.0,2.4849066497880004
201.0,1.0,4.0,0.0,0.0,1.0,0.0,16.0,9.0,1.0,6.0,27.0,30.0,1.0,21.5,19.5,28.671055895068186,88.0,99.37,11.0,2.6390573296152584
50.0,3.0,4.0,0.0,0.0,1.0,0.0,16.0,9.0,1.0,6.0,27.0,30.0,1.0,21.5,19.5,28.671055895068186,88.0,99.37,11.0,2.9444389791664403
35.0,4.0,4.0,0.0,0.0,1.0,0.0,16.0,10.0,1.0,6.0,27.0,30.0,1.0,21.5,19.5,28.671055895068186,88.0,99.37,11.0,2.3025850929940455
94.0,4.0,4.0,0.0,0.0,1.0,0.0,16.0,10.0,1.0,6.0,27.0,30.0,1.0,21.5,19.5,28.671055895068186,88.0,99.37,11.0,3.044522437723423
31.0,4.0,4.0,0.0,0.0,1.0,0.0,16.0,17.0,1.0,6.0,27.0,30.0,1.0,21.5,19.5,28.671055895068186,88.0,99.37,11.0,2.4849066497880004
29.0,3.0,2.0,0.0,0.0,1.0,0.0,16.0,32.0,1.0,6.0,27.0,30.0,1.0,22.4,18.8,29.01853232021252,80.0,99.41,17.0,1.9459101490553132
40.0,2.0,2.0,0.0,0.0,1.0,0.0,16.0,34.0,1.0,6.0,27.0,30.0,1.0,22.4,18.8,29.01853232021252,80.0,99.41,17.0,2.197224577336219
201.0,1.0,2.0,0.0,0.0,1.0,0.0,16.0,35.0,1.0,6.0,27.0,30.0,1.0,22.4,18.8,29.01853232021252,80.0,99.41,17.0,2.5649493574615367
45.0,1.0,2.0,0.0,0.0,1.0,0.0,16.0,37.0,1.0,6.0,27.0,30.0,1.0,22.4,18.8,29.01853232021252,80.0,99.41,17.0,2.9444389791664403
25.0,4.0,2.0,0.0,0.0,1.0,0.0,16.0,39.0,1.0,6.0,27.0,30.0,1.0,22.4,18.8,29.01853232021252,80.0,99.41,17.0,2.772588722239781
29.0,3.0,2.0,0.0,0.0,1.0,0.0,16.0,42.0,1.0,6.0,27.0,30.0,1.0,22.4,18.8,29.01853232021252,80.0,99.41,17.0,2.3978952727983707
193.0,4.0,2.0,0.0,0.0,1.0,0.0,16.0,52.0,1.0,6.0,27.0,30.0,1.0,22.4,18.8,29.01853232021252,80.0,99.41,17.0,2.70805020110221
2.0,1.0,2.0,0.0,0.0,1.0,0.0,16.0,54.0,1.0,6.0,27.0,30.0,1.0,22.4,18.8,29.01853232021252,80.0,99.41,17.0,2.3978952727983707
207.0,4.0,2.0,0.0,0.0,1.0,0.0,16.0,55.0,1.0,6.0,27.0,30.0,1.0,22.4,18.8,29.01853232021252,80.0,99.41,17.0,2.3978952727983707
86.0,1.0,2.0,0.0,0.0,1.0,0.0,17.0,0.0,1.0,6.0,27.0,30.0,1.0,22.4,18.8,29.01853232021252,80.0,99.41,17.0,2.3978952727983707
40.0,4.0,2.0,0.0,0.0,1.0,0.0,17.0,4.0,1.0,6.0,27.0,30.0,1.0,22.4,18.8,29.01853232021252,80.0,99.41,17.0,2.197224577336219
196.0,0.0,2.0,0.0,0.0,1.0,0.0,17.0,8.0,1.0,6.0,27.0,30.0,1.0,22.4,18.8,29.01853232021252,80.0,99.41,17.0,4.189654742026425
27.0,4.0,2.0,0.0,0.0,1.0,0.0,17.0,19.0,1.0,6.0,27.0,30.0,1.0,22.4,18.8,29.01853232021252,80.0,99.41,17.0,2.197224577336219
199.0,3.0,2.0,0.0,0.0,1.0,0.0,17.0,26.0,1.0,6.0,27.0,30.0,1.0,22.4,18.8,29.01853232021252,80.0,99.41,17.0,2.70805020110221
77.0,4.0,2.0,0.0,0.0,1.0,0.0,17.0,29.0,1.0,6.0,27.0,30.0,1.0,22.4,18.8,29.01853232021252,80.0,99.41,17.0,2.833213344056216
208.0,4.0,4.0,1.0,0.0,0.0,0.0,17.0,30.0,1.0,6.0,27.0,32.0,0.0,22.4,17.0,27.694744962246,71.0,99.46,24.0,2.197224577336219
24.0,3.0,4.0,1.0,0.0,0.0,0.0,17.0,33.0,1.0,6.0,27.0,32.0,0.0,22.4,17.0,27.694744962246,71.0,99.46,24.0,2.3978952727983707
64.0,1.0,4.0,1.0,0.0,0.0,0.0,17.0,34.0,1.0,6.0,27.0,32.0,0.0,22.4,17.0,27.694744962246,71.0,99.46,24.0,1.791759469228055
39.0,0.0,4.0,1.0,0.0,0.0,0.0,17.0,41.0,1.0,6.0,27.0,32.0,0.0,22.4,17.0,27.694744962246,71.0,99.46,24.0,4.553876891600541
46.0,4.0,4.0,1.0,0.0,0.0,0.0,17.0,41.0,1.0,6.0,27.0,32.0,0.0,22.4,17.0,27.694744962246,71.0,99.46,24.0,1.9459101490553132
28.0,3.0,4.0,1.0,0.0,0.0,0.0,17.0,44.0,1.0,6.0,27.0,32.0,0.0,22.4,17.0,27.694744962246,71.0,99.46,24.0,2.5649493574615367
44.0,4.0,4.0,1.0,0.0,0.0,0.0,17.0,46.0,1.0,6.0,27.0,32.0,0.0,22.4,17.0,27.694744962246,71.0,99.46,24.0,3.2580965380214817
112.0,4.0,4.0,1.0,0.0,0.0,0.0,17.0,47.0,1.0,6.0,27.0,32.0,0.0,22.4,17.0,27.694744962246,71.0,99.46,24.0,2.5649493574615367
68.0,4.0,4.0,1.0,0.0,0.0,0.0,17.0,51.0,1.0,6.0,27.0,32.0,0.0,22.4,17.0,27.694744962246,71.0,99.46,24.0,2.3025850929940455
101.0,4.0,4.0,1.0,0.0,0.0,0.0,17.0,55.0,1.0,6.0,27.0,32.0,0.0,22.4,17.0,27.694744962246,71.0,99.46,24.0,2.70805020110221
81.0,4.0,4.0,1.0,0.0,0.0,0.0,17.0,55.0,1.0,6.0,27.0,32.0,0.0,22.4,17.0,27.694744962246,71.0,99.46,24.0,2.3025850929940455
112.0,4.0,4.0,1.0,0.0,0.0,0.0,18.0,0.0,1.0,6.0,27.0,32.0,0.0,22.4,17.0,27.694744962246,71.0,99.46,24.0,2.5649493574615367
17.0,1.0,4.0,1.0,0.0,0.0,0.0,18.0,0.0,1.0,6.0,27.0,32.0,0.0,22.4,17.0,27.694744962246,71.0,99.46,24.0,2.3978952727983707
194.0,4.0,4.0,1.0,0.0,0.0,0.0,18.0,18.0,1.0,6.0,27.0,32.0,0.0,22.4,17.0,27.694744962246,71.0,99.46,24.0,2.3978952727983707
25.0,4.0,4.0,1.0,0.0,0.0,0.0,18.0,23.0,1.0,6.0,27.0,32.0,0.0,22.4,17.0,27.694744962246,71.0,99.46,24.0,2.3978952727983707
46.0,1.0,3.0,1.0,0.0,0.0,0.0,18.0,33.0,1.0,6.0,27.0,31.0,0.0,20.5,16.2,25.248835913239247,76.0,99.55,35.0,1.9459101490553132
209.0,4.0,3.0,1.0,0.0,0.0,0.0,18.0,37.0,1.0,6.0,27.0,31.0,0.0,20.5,16.2,25.248835913239247,76.0,99.55,35.0,2.4849066497880004
201.0,3.0,3.0,1.0,0.0,0.0,0.0,18.0,39.0,1.0,6.0,27.0,31.0,0.0,20.5,16.2,25.248835913239247,76.0,99.55,35.0,0.0
17.0,1.0,3.0,1.0,0.0,0.0,0.0,18.0,44.0,1.0,6.0,27.0,31.0,0.0,20.5,16.2,25.248835913239247,76.0,99.55,35.0,2.5649493574615367
40.0,1.0,3.0,1.0,0.0,0.0,0.0,18.0,49.0,1.0,6.0,27.0,31.0,0.0,20.5,16.2,25.248835913239247,76.0,99.55,35.0,1.791759469228055
34.0,1.0,3.0,1.0,0.0,0.0,0.0,18.0,55.0,1.0,6.0,27.0,31.0,0.0,20.5,16.2,25.248835913239247,76.0,99.55,35.0,2.3978952727983707
215.0,3.0,3.0,1.0,0.0,0.0,0.0,18.0,58.0,1.0,6.0,27.0,31.0,0.0,20.5,16.2,25.248835913239247,76.0,99.55,35.0,2.3978952727983707
208.0,4.0,3.0,1.0,0.0,0.0,0.0,19.0,0.0,1.0,6.0,27.0,31.0,0.0,20.5,16.2,25.248835913239247,76.0,99.55,35.0,2.70805020110221
62.0,0.0,3.0,1.0,0.0,0.0,0.0,19.0,0.0,1.0,6.0,27.0,31.0,0.0,20.5,16.2,25.248835913239247,76.0,99.55,35.0,4.787491742782046
79.0,0.0,3.0,1.0,0.0,0.0,0.0,19.0,2.0,1.0,6.0,27.0,31.0,0.0,20.5,16.2,25.248835913239247,76.0,99.55,35.0,4.795790545596741
2.0,4.0,3.0,1.0,0.0,0.0,0.0,19.0,5.0,1.0,6.0,27.0,31.0,0.0,20.5,16.2,25.248835913239247,76.0,99.55,35.0,2.3978952727983707
88.0,4.0,3.0,1.0,0.0,0.0,0.0,19.0,5.0,1.0,6.0,27.0,31.0,0.0,20.5,16.2,25.248835913239247,76.0,99.55,35.0,2.3978952727983707
88.0,3.0,3.0,1.0,0.0,0.0,0.0,19.0,9.0,1.0,6.0,27.0,31.0,0.0,20.5,16.2,25.248835913239247,76.0,99.55,35.0,2.3978952727983707
64.0,1.0,3.0,1.0,0.0,0.0,0.0,19.0,18.0,1.0,6.0,27.0,31.0,0.0,20.5,16.2,25.248835913239247,76.0,99.55,35.0,1.791759469228055
72.0,4.0,3.0,1.0,0.0,0.0,0.0,19.0,22.0,1.0,6.0,27.0,31.0,0.0,20.5,16.2,25.248835913239247,76.0,99.55,35.0,3.2188758248682006
19.0,4.0,3.0,1.0,0.0,0.0,0.0,19.0,23.0,1.0,6.0,27.0,31.0,0.0,20.5,16.2,25.248835913239247,76.0,99.55,35.0,1.9459101490553132
18.0,3.0,3.0,1.0,0.0,0.0,0.0,19.0,28.0,1.0,6.0,27.0,31.0,0.0,20.5,16.2,25.248835913239247,76.0,99.55,35.0,2.197224577336219
94.0,3.0,3.0,1.0,0.0,0.0,0.0,19.0,33.0,1.0,6.0,27.0,32.0,0.0,19.4,15.3,23.56412369549311,77.0,99.64,32.0,2.0794415416798357
55.0,0.0,3.0,1.0,0.0,0.0,0.0,19.0,38.0,1.0,6.0,27.0,32.0,0.0,19.4,15.3,23.56412369549311,77.0,99.64,32.0,0.0
75.0,4.0,3.0,1.0,0.0,0.0,0.0,19.0,47.0,1.0,6.0,27.0,32.0,0.0,19.4,15.3,23.56412369549311,77.0,99.64,32.0,3.044522437723423
94.0,4.0,3.0,1.0,0.0,0.0,0.0,19.0,49.0,1.0,6.0,27.0,32.0,0.0,19.4,15.3,23.56412369549311,77.0,99.64,32.0,2.0794415416798357
51.0,4.0,3.0,1.0,0.0,0.0,0.0,19.0,54.0,1.0,6.0,27.0,32.0,0.0,19.4,15.3,23.56412369549311,77.0,99.64,32.0,2.772588722239781
77.0,3.0,3.0,1.0,0.0,0.0,0.0,19.0,59.0,1.0,6.0,27.0,32.0,0.0,19.4,15.3,23.56412369549311,77.0,99.64,32.0,3.044522437723423
29.0,0.0,3.0,1.0,0.0,0.0,0.0,20.0,2.0,1.0,6.0,27.0,32.0,0.0,19.4,15.3,23.56412369549311,77.0,99.64,32.0,0.0
113.0,1.0,3.0,1.0,0.0,0.0,0.0,20.0,46.0,1.0,6.0,27.0,32.0,0.0,18.6,14.7,22.390970743914124,78.0,99.74,30.0,2.772588722239781
28.0,4.0,3.0,1.0,0.0,0.0,0.0,21.0,15.0,1.0,6.0,27.0,32.0,0.0,18.6,14.7,22.390970743914124,78.0,99.74,30.0,2.197224577336219
32.0,3.0,3.0,1.0,0.0,0.0,0.0,21.0,19.0,1.0,6.0,27.0,32.0,0.0,18.6,14.7,22.390970743914124,78.0,99.74,30.0,2.9444389791664403
128.0,1.0,3.0,1.0,0.0,0.0,0.0,21.0,25.0,1.0,6.0,27.0,32.0,0.0,18.6,14.7,22.390970743914124,78.0,99.74,30.0,3.4339872044851463
47.0,1.0,3.0,1.0,0.0,0.0,0.0,21.0,28.0,1.0,6.0,27.0,32.0,0.0,18.6,14.7,22.390970743914124,78.0,99.74,30.0,3.4657359027997265
102.0,0.0,2.0,0.0,1.0,0.0,0.0,22.0,10.0,1.0,6.0,27.0,31.0,0.0,18.0,14.7,21.790970743914123,81.0,99.79,37.0,4.574710978503383
25.0,0.0,2.0,0.0,1.0,0.0,0.0,22.0,23.0,1.0,6.0,27.0,31.0,0.0,18.0,14.7,21.790970743914123,81.0,99.79,37.0,4.442651256490317
29.0,4.0,1.0,0.0,1.0,0.0,0.0,23.0,19.0,1.0,6.0,27.0,32.0,0.0,17.7,14.5,21.369462947306,81.0,99.83,37.0,2.3978952727983707
28.0,3.0,1.0,0.0,1.0,0.0,0.0,23.0,34.0,1.0,6.0,28.0,32.0,0.0,17.3,14.1,20.730674767393687,81.0,99.86,30.0,0.0
28.0,4.0,1.0,0.0,1.0,0.0,0.0,23.0,36.0,1.0,6.0,28.0,32.0,0.0,17.3,14.1,20.730674767393687,81.0,99.86,30.0,2.3978952727983707
94.0,4.0,1.0,0.0,1.0,0.0,0.0,23.0,51.0,1.0,6.0,28.0,32.0,0.0,17.3,14.1,20.730674767393687,81.0,99.86,30.0,2.3978952727983707
196.0,2.0,1.0,0.0,1.0,0.0,0.0,23.0,55.0,1.0,6.0,28.0,32.0,0.0,17.3,14.1,20.730674767393687,81.0,99.86,30.0,3.044522437723423
104.0,4.0,1.0,0.0,1.0,0.0,0.0,23.0,56.0,1.0,6.0,28.0,32.0,0.0,17.3,14.1,20.730674767393687,81.0,99.86,30.0,3.044522437723423
103.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,29.0,1.0,6.0,27.0,11.0,0.0,19.9,18.4,26.21250714010404,91.0,99.19,9.0,3.1354942159291497
132.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,41.0,1.0,6.0,27.0,11.0,0.0,19.6,18.8,26.21853232021252,95.0,99.12,13.0,3.044522437723423
25.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,34.0,1.0,6.0,27.0,11.0,0.0,19.8,19.0,26.574169254968403,95.0,99.12,5.0,0.0
167.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,59.0,1.0,6.0,27.0,11.0,0.0,19.8,19.0,26.574169254968403,95.0,99.12,5.0,3.4339872044851463
171.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,13.0,2.0,6.0,28.0,32.0,0.0,16.2,13.2,19.113489545936115,82.0,99.93,35.0,3.4339872044851463
154.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,25.0,2.0,6.0,28.0,32.0,0.0,16.2,13.2,19.113489545936115,82.0,99.93,35.0,3.4339872044851463
161.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,56.0,2.0,6.0,28.0,32.0,0.0,15.9,12.9,18.647107938879223,82.0,100.03,37.0,3.4339872044851463
141.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0,19.0,2.0,6.0,28.0,32.0,0.0,15.9,12.9,18.647107938879223,82.0,100.03,37.0,1.6094379124341003
31.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,37.0,2.0,6.0,28.0,33.0,0.0,15.7,12.3,18.12308894895564,80.0,100.11,32.0,2.772588722239781
79.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,12.0,2.0,6.0,28.0,33.0,0.0,15.7,12.3,18.12308894895564,80.0,100.11,32.0,2.772588722239781
52.0,4.0,1.0,0.0,1.0,0.0,0.0,5.0,18.0,2.0,6.0,28.0,33.0,0.0,15.7,12.3,18.12308894895564,80.0,100.11,32.0,2.3978952727983707
64.0,4.0,1.0,0.0,1.0,0.0,0.0,5.0,29.0,2.0,6.0,28.0,33.0,0.0,15.7,12.3,18.12308894895564,80.0,100.11,32.0,1.791759469228055
71.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,30.0,2.0,6.0,28.0,33.0,0.0,15.8,12.0,18.06536166968626,78.0,100.18,17.0,4.762173934797756
7.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0,30.0,2.0,6.0,28.0,33.0,0.0,15.8,12.0,18.06536166968626,78.0,100.18,17.0,3.332204510175204
55.0,2.0,2.0,0.0,1.0,0.0,0.0,5.0,31.0,2.0,6.0,28.0,33.0,0.0,15.8,12.0,18.06536166968626,78.0,100.18,17.0,2.772588722239781
87.0,4.0,2.0,0.0,1.0,0.0,0.0,5.0,31.0,2.0,6.0,28.0,33.0,0.0,15.8,12.0,18.06536166968626,78.0,100.18,17.0,2.3978952727983707
63.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,36.0,2.0,6.0,28.0,33.0,0.0,15.8,12.0,18.06536166968626,78.0,100.18,17.0,2.9444389791664403
54.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0,53.0,2.0,6.0,28.0,33.0,0.0,15.8,12.0,18.06536166968626,78.0,100.18,17.0,2.9444389791664403
190.0,3.0,2.0,0.0,1.0,0.0,0.0,5.0,56.0,2.0,6.0,28.0,33.0,0.0,15.8,12.0,18.06536166968626,78.0,100.18,17.0,2.3978952727983707
149.0,3.0,2.0,0.0,1.0,0.0,0.0,6.0,7.0,2.0,6.0,28.0,33.0,0.0,15.8,12.0,18.06536166968626,78.0,100.18,17.0,0.0
98.0,1.0,2.0,0.0,1.0,0.0,0.0,6.0,16.0,2.0,6.0,28.0,33.0,0.0,15.8,12.0,18.06536166968626,78.0,100.18,17.0,1.791759469228055
17.0,1.0,2.0,0.0,1.0,0.0,0.0,6.0,23.0,2.0,6.0,28.0,33.0,0.0,15.8,12.0,18.06536166968626,78.0,100.18,17.0,2.197224577336219
55.0,3.0,3.0,1.0,0.0,0.0,0.0,6.0,38.0,2.0,6.0,28.0,33.0,0.0,16.1,11.9,18.31340937164025,76.0,100.25,32.0,2.772588722239781
215.0,4.0,3.0,1.0,0.0,0.0,0.0,6.0,40.0,2.0,6.0,28.0,33.0,0.0,16.1,11.9,18.31340937164025,76.0,100.25,32.0,2.3978952727983707
73.0,3.0,3.0,1.0,0.0,0.0,0.0,6.0,48.0,2.0,6.0,28.0,33.0,0.0,16.1,11.9,18.31340937164025,76.0,100.25,32.0,0.0
190.0,3.0,3.0,1.0,0.0,0.0,0.0,6.0,55.0,2.0,6.0,28.0,33.0,0.0,16.1,11.9,18.31340937164025,76.0,100.25,32.0,1.9459101490553132
29.0,4.0,3.0,1.0,0.0,0.0,0.0,7.0,2.0,2.0,6.0,28.0,33.0,0.0,16.1,11.9,18.31340937164025,76.0,100.25,32.0,1.791759469228055
197.0,4.0,3.0,1.0,0.0,0.0,0.0,7.0,3.0,2.0,6.0,28.0,33.0,0.0,16.1,11.9,18.31340937164025,76.0,100.25,32.0,2.197224577336219
89.0,1.0,3.0,1.0,0.0,0.0,0.0,7.0,8.0,2.0,6.0,28.0,33.0,0.0,16.1,11.9,18.31340937164025,76.0,100.25,32.0,3.0910424533583156
64.0,4.0,3.0,1.0,0.0,0.0,0.0,7.0,16.0,2.0,6.0,28.0,33.0,0.0,16.1,11.9,18.31340937164025,76.0,100.25,32.0,1.791759469228055
47.0,1.0,3.0,1.0,0.0,0.0,0.0,7.0,23.0,2.0,6.0,28.0,33.0,0.0,16.1,11.9,18.31340937164025,76.0,100.25,32.0,2.197224577336219
49.0,1.0,3.0,1.0,0.0,0.0,0.0,7.0,26.0,2.0,6.0,28.0,33.0,0.0,16.1,11.9,18.31340937164025,76.0,100.25,32.0,2.3025850929940455
107.0,1.0,2.0,1.0,0.0,0.0,0.0,7.0,31.0,2.0,6.0,28.0,33.0,0.0,17.0,12.5,19.529815461235703,74.0,100.34,30.0,3.044522437723423
64.0,4.0,2.0,1.0,0.0,0.0,0.0,7.0,37.0,2.0,6.0,28.0,33.0,0.0,17.0,12.5,19.529815461235703,74.0,100.34,30.0,1.791759469228055
71.0,1.0,2.0,1.0,0.0,0.0,0.0,7.0,42.0,2.0,6.0,28.0,33.0,0.0,17.0,12.5,19.529815461235703,74.0,100.34,30.0,2.772588722239781
79.0,1.0,2.0,1.0,0.0,0.0,0.0,7.0,45.0,2.0,6.0,28.0,33.0,0.0,17.0,12.5,19.529815461235703,74.0,100.34,30.0,2.3978952727983707
25.0,4.0,2.0,1.0,0.0,0.0,0.0,7.0,53.0,2.0,6.0,28.0,33.0,0.0,17.0,12.5,19.529815461235703,74.0,100.34,30.0,2.3978952727983707
46.0,4.0,2.0,1.0,0.0,0.0,0.0,8.0,8.0,2.0,6.0,28.0,33.0,0.0,17.0,12.5,19.529815461235703,74.0,100.34,30.0,1.9459101490553132
209.0,4.0,2.0,1.0,0.0,0.0,0.0,8.0,15.0,2.0,6.0,28.0,33.0,0.0,17.0,12.5,19.529815461235703,74.0,100.34,30.0,2.4849066497880004
122.0,4.0,4.0,1.0,0.0,0.0,0.0,8.0,31.0,2.0,6.0,28.0,32.0,0.0,18.4,13.3,21.369609059513945,72.0,100.33,28.0,2.6390573296152584
40.0,4.0,4.0,1.0,0.0,0.0,0.0,8.0,35.0,2.0,6.0,28.0,32.0,0.0,18.4,13.3,21.369609059513945,72.0,100.33,28.0,2.9444389791664403
64.0,1.0,4.0,1.0,0.0,0.0,0.0,9.0,11.0,2.0,6.0,28.0,32.0,0.0,18.4,13.3,21.369609059513945,72.0,100.33,28.0,2.0794415416798357
129.0,3.0,4.0,1.0,0.0,0.0,0.0,9.0,14.0,2.0,6.0,28.0,32.0,0.0,18.4,13.3,21.369609059513945,72.0,100.33,28.0,1.9459101490553132
25.0,4.0,4.0,1.0,0.0,0.0,0.0,9.0,26.0,2.0,6.0,28.0,32.0,0.0,18.4,13.3,21.369609059513945,72.0,100.33,28.0,2.5649493574615367
198.0,4.0,4.0,1.0,0.0,0.0,0.0,9.0,26.0,2.0,6.0,28.0,32.0,0.0,18.4,13.3,21.369609059513945,72.0,100.33,28.0,2.3978952727983707
14.0,1.0,4.0,1.0,0.0,0.0,0.0,9.0,29.0,2.0,6.0,28.0,32.0,0.0,18.4,13.3,21.369609059513945,72.0,100.33,28.0,2.772588722239781
40.0,3.0,2.0,0.0,1.0,0.0,0.0,9.0,32.0,2.0,6.0,28.0,32.0,0.0,18.9,13.2,21.813489545936115,69.0,100.38,30.0,2.3978952727983707
40.0,3.0,2.0,0.0,1.0,0.0,0.0,9.0,33.0,2.0,6.0,28.0,32.0,0.0,18.9,13.2,21.813489545936115,69.0,100.38,30.0,3.044522437723423
36.0,3.0,2.0,0.0,1.0,0.0,0.0,9.0,42.0,2.0,6.0,28.0,32.0,0.0,18.9,13.2,21.813489545936115,69.0,100.38,30.0,2.3978952727983707
39.0,4.0,2.0,0.0,1.0,0.0,0.0,9.0,44.0,2.0,6.0,28.0,32.0,0.0,18.9,13.2,21.813489545936115,69.0,100.38,30.0,3.2188758248682006
55.0,0.0,2.0,0.0,1.0,0.0,0.0,9.0,47.0,2.0,6.0,28.0,32.0,0.0,18.9,13.2,21.813489545936115,69.0,100.38,30.0,0.0
17.0,4.0,2.0,0.0,1.0,0.0,0.0,9.0,50.0,2.0,6.0,28.0,32.0,0.0,18.9,13.2,21.813489545936115,69.0,100.38,30.0,2.4849066497880004
201.0,4.0,2.0,0.0,1.0,0.0,0.0,9.0,56.0,2.0,6.0,28.0,32.0,0.0,18.9,13.2,21.813489545936115,69.0,100.38,30.0,2.197224577336219
127.0,4.0,2.0,0.0,1.0,0.0,0.0,10.0,12.0,2.0,6.0,28.0,32.0,0.0,18.9,13.2,21.813489545936115,69.0,100.38,30.0,3.044522437723423
46.0,2.0,2.0,0.0,1.0,0.0,0.0,10.0,13.0,2.0,6.0,28.0,32.0,0.0,18.9,13.2,21.813489545936115,69.0,100.38,30.0,2.995732273553991
18.0,0.0,2.0,0.0,1.0,0.0,0.0,10.0,15.0,2.0,6.0,28.0,32.0,0.0,18.9,13.2,21.813489545936115,69.0,100.38,30.0,0.0
88.0,4.0,2.0,0.0,1.0,0.0,0.0,10.0,17.0,2.0,6.0,28.0,32.0,0.0,18.9,13.2,21.813489545936115,69.0,100.38,30.0,3.044522437723423
60.0,4.0,2.0,0.0,1.0,0.0,0.0,10.0,24.0,2.0,6.0,28.0,32.0,0.0,18.9,13.2,21.813489545936115,69.0,100.38,30.0,3.2188758248682006
137.0,3.0,2.0,0.0,1.0,0.0,0.0,10.0,26.0,2.0,6.0,28.0,32.0,0.0,18.9,13.2,21.813489545936115,69.0,100.38,30.0,3.044522437723423
78.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0,42.0,2.0,6.0,28.0,32.0,0.0,19.5,13.7,22.697427727844072,69.0,100.41,17.0,3.044522437723423
28.0,4.0,1.0,0.0,1.0,0.0,0.0,10.0,51.0,2.0,6.0,28.0,32.0,0.0,19.5,13.7,22.697427727844072,69.0,100.41,17.0,2.197224577336219
50.0,4.0,1.0,0.0,1.0,0.0,0.0,10.0,52.0,2.0,6.0,28.0,32.0,0.0,19.5,13.7,22.697427727844072,69.0,100.41,17.0,2.9444389791664403
