ROUTE,INCIDENT,VISIBILITY,Clear,Fog,Rain,Snow,Thunderstorms,LOCAL_TIME_HOUR,LOCAL_TIME_MINUTE,WEEK_DAY,LOCAL_MONTH,LOCAL_DAY,WIND_DIRECTION,PRECIP_AMOUNT_BINARY,TEMP,DEW_POINT_TEMP,HUMIDEX,RELATIVE_HUMIDITY,STATION_PRESSURE,WIND_SPEED,DELAY_LOG1P
78.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,23.0,20.0,6.0,1.0,22.0,6.0,0.0,0.2,-1.6,-2.335249584963801,88.0,100.07,17.0,3.044522437723423
47.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,23.0,41.0,6.0,1.0,23.0,33.0,0.0,-0.1,-1.9,-2.701153153659375,88.0,99.98,9.0,3.044522437723423
79.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0,1.0,23.0,35.0,0.0,-1.2,-3.1,-4.052020492967071,87.0,99.98,17.0,0.0
29.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,55.0,0.0,1.0,23.0,35.0,0.0,-1.2,-3.1,-4.052020492967071,87.0,99.98,17.0,3.4339872044851463
155.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,49.0,0.0,1.0,23.0,35.0,0.0,-0.7,-3.1,-3.552020492967072,84.0,99.98,15.0,4.04305126783455
153.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,1.0,23.0,35.0,0.0,-0.7,-3.1,-3.552020492967072,84.0,99.98,15.0,3.4339872044851463
28.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,25.0,0.0,1.0,23.0,35.0,0.0,-0.7,-3.1,-3.552020492967072,84.0,99.98,15.0,4.663439094112067
140.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,36.0,0.0,1.0,23.0,35.0,0.0,-0.6,-3.3,-3.491913822849663,82.0,100.03,15.0,2.8903717578961645
148.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,42.0,0.0,1.0,23.0,35.0,0.0,-0.6,-3.3,-3.491913822849663,82.0,100.03,15.0,1.791759469228055
79.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,1.0,23.0,35.0,0.0,-0.6,-3.3,-3.491913822849663,82.0,100.03,15.0,0.0
74.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,19.0,0.0,1.0,23.0,35.0,0.0,-0.6,-3.3,-3.491913822849663,82.0,100.03,15.0,2.0794415416798357
148.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,53.0,0.0,1.0,23.0,36.0,0.0,-0.8,-3.4,-3.711661002518845,82.0,100.07,18.0,0.0
53.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,59.0,0.0,1.0,23.0,36.0,0.0,-0.8,-3.4,-3.711661002518845,82.0,100.07,18.0,1.791759469228055
33.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,1.0,23.0,36.0,0.0,-0.8,-3.4,-3.711661002518845,82.0,100.07,18.0,2.9444389791664403
127.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,1.0,23.0,36.0,0.0,-0.8,-3.4,-3.711661002518845,82.0,100.07,18.0,2.5649493574615367
202.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,1.0,23.0,36.0,0.0,-0.8,-3.4,-3.711661002518845,82.0,100.07,18.0,2.70805020110221
65.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,25.0,0.0,1.0,23.0,36.0,0.0,-0.8,-3.4,-3.711661002518845,82.0,100.07,18.0,2.3025850929940455
125.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,27.0,0.0,1.0,23.0,36.0,0.0,-0.8,-3.4,-3.711661002518845,82.0,100.07,18.0,3.044522437723423
110.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,35.0,0.0,1.0,23.0,35.0,0.0,-1.1,-3.5,-4.031276237763312,84.0,100.09,18.0,5.71042701737487
55.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,43.0,0.0,1.0,23.0,35.0,0.0,-1.1,-3.5,-4.031276237763312,84.0,100.09,18.0,3.044522437723423
72.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,23.0,35.0,0.0,-1.1,-3.5,-4.031276237763312,84.0,100.09,18.0,2.5649493574615367
111.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0,23.0,35.0,0.0,-1.1,-3.5,-4.031276237763312,84.0,100.09,18.0,4.6913478822291435
72.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,1.0,23.0,35.0,0.0,-1.1,-3.5,-4.031276237763312,84.0,100.09,18.0,2.5649493574615367
15.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,1.0,23.0,35.0,0.0,-1.1,-3.5,-4.031276237763312,84.0,100.09,18.0,2.6390573296152584
37.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,1.0,23.0,35.0,0.0,-1.1,-3.5,-4.031276237763312,84.0,100.09,18.0,2.0794415416798357
105.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,21.0,0.0,1.0,23.0,35.0,0.0,-1.1,-3.5,-4.031276237763312,84.0,100.09,18.0,2.70805020110221
27.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,28.0,0.0,1.0,23.0,35.0,0.0,-1.1,-3.5,-4.031276237763312,84.0,100.09,18.0,2.0794415416798357
201.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0,1.0,23.0,36.0,0.0,-1.0,-3.5,-3.931276237763312,83.0,100.17,9.0,2.197224577336219
193.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,49.0,0.0,1.0,23.0,36.0,0.0,-1.0,-3.5,-3.931276237763312,83.0,100.17,9.0,2.3025850929940455
72.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,54.0,0.0,1.0,23.0,36.0,0.0,-1.0,-3.5,-3.931276237763312,83.0,100.17,9.0,2.5649493574615367
107.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,23.0,36.0,0.0,-1.0,-3.5,-3.931276237763312,83.0,100.17,9.0,1.9459101490553132
74.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,1.0,23.0,36.0,0.0,-1.0,-3.5,-3.931276237763312,83.0,100.17,9.0,1.9459101490553132
204.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0,41.0,0.0,1.0,23.0,33.0,0.0,-1.2,-3.8,-4.189338050692992,83.0,100.22,11.0,1.9459101490553132
60.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0,49.0,0.0,1.0,23.0,33.0,0.0,-1.2,-3.8,-4.189338050692992,83.0,100.22,11.0,1.9459101490553132
40.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0,49.0,0.0,1.0,23.0,33.0,0.0,-1.2,-3.8,-4.189338050692992,83.0,100.22,11.0,2.3978952727983707
68.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,1.0,23.0,33.0,0.0,-1.2,-3.8,-4.189338050692992,83.0,100.22,11.0,1.9459101490553132
25.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,9.0,17.0,0.0,1.0,23.0,33.0,0.0,-1.2,-3.8,-4.189338050692992,83.0,100.22,11.0,2.5649493574615367
3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,9.0,50.0,0.0,1.0,23.0,34.0,0.0,-0.7,-3.9,-3.708433262277509,79.0,100.28,21.0,2.772588722239781
46.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,10.0,16.0,0.0,1.0,23.0,34.0,0.0,-0.7,-3.9,-3.708433262277509,79.0,100.28,21.0,3.044522437723423
104.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,10.0,37.0,0.0,1.0,23.0,32.0,0.0,-0.2,-3.7,-3.1701139884236085,77.0,100.3,11.0,3.044522437723423
22.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,10.0,40.0,0.0,1.0,23.0,32.0,0.0,-0.2,-3.7,-3.1701139884236085,77.0,100.3,11.0,2.0794415416798357
63.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,23.0,32.0,0.0,-0.2,-3.7,-3.1701139884236085,77.0,100.3,11.0,3.1780538303479453
29.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,11.0,40.0,0.0,1.0,23.0,28.0,0.0,0.4,-2.9,-2.411589933603257,79.0,100.29,15.0,1.791759469228055
80.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,1.0,23.0,28.0,0.0,0.4,-2.9,-2.411589933603257,79.0,100.29,15.0,2.3978952727983707
17.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,41.0,0.0,1.0,23.0,31.0,0.0,0.7,-2.6,-2.049922817846297,78.0,100.25,22.0,3.8066624897703196
125.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,43.0,0.0,1.0,23.0,31.0,0.0,0.7,-2.6,-2.049922817846297,78.0,100.25,22.0,3.8066624897703196
14.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,44.0,0.0,1.0,23.0,31.0,0.0,0.7,-2.6,-2.049922817846297,78.0,100.25,22.0,3.8066624897703196
38.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,47.0,0.0,1.0,23.0,31.0,0.0,0.7,-2.6,-2.049922817846297,78.0,100.25,22.0,2.8903717578961645
60.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,1.0,23.0,31.0,0.0,0.7,-2.6,-2.049922817846297,78.0,100.25,22.0,2.772588722239781
19.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,13.0,17.0,0.0,1.0,23.0,31.0,0.0,0.7,-2.6,-2.049922817846297,78.0,100.25,22.0,2.0794415416798357
105.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,13.0,28.0,0.0,1.0,23.0,31.0,0.0,0.7,-2.6,-2.049922817846297,78.0,100.25,22.0,3.8066624897703196
27.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,13.0,41.0,0.0,1.0,23.0,29.0,0.0,1.0,-2.7,-1.7706157659180746,77.0,100.22,18.0,2.197224577336219
57.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,13.0,46.0,0.0,1.0,23.0,29.0,0.0,1.0,-2.7,-1.7706157659180746,77.0,100.22,18.0,3.8066624897703196
47.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,1.0,23.0,29.0,0.0,1.0,-2.7,-1.7706157659180746,77.0,100.22,18.0,2.70805020110221
190.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,1.0,23.0,29.0,0.0,1.0,-2.7,-1.7706157659180746,77.0,100.22,18.0,2.5649493574615367
27.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,14.0,37.0,0.0,1.0,23.0,20.0,0.0,1.3,-1.3,-1.168025979229131,83.0,100.24,17.0,2.772588722239781
129.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,15.0,4.0,0.0,1.0,23.0,20.0,0.0,1.3,-1.3,-1.168025979229131,83.0,100.24,17.0,2.3978952727983707
192.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,15.0,5.0,0.0,1.0,23.0,20.0,0.0,1.3,-1.3,-1.168025979229131,83.0,100.24,17.0,2.197224577336219
189.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,15.0,6.0,0.0,1.0,23.0,20.0,0.0,1.3,-1.3,-1.168025979229131,83.0,100.24,17.0,2.3978952727983707
11.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,15.0,6.0,0.0,1.0,23.0,20.0,0.0,1.3,-1.3,-1.168025979229131,83.0,100.24,17.0,0.6931471805599453
108.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,15.0,7.0,0.0,1.0,23.0,20.0,0.0,1.3,-1.3,-1.168025979229131,83.0,100.24,17.0,3.4339872044851463
211.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,15.0,7.0,0.0,1.0,23.0,20.0,0.0,1.3,-1.3,-1.168025979229131,83.0,100.24,17.0,2.3978952727983707
116.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,15.0,8.0,0.0,1.0,23.0,20.0,0.0,1.3,-1.3,-1.168025979229131,83.0,100.24,17.0,3.4339872044851463
78.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,15.0,18.0,0.0,1.0,23.0,20.0,0.0,1.3,-1.3,-1.168025979229131,83.0,100.24,17.0,2.995732273553991
188.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,15.0,31.0,0.0,1.0,23.0,29.0,0.0,2.1,-3.4,-0.8116610025188451,67.0,100.28,24.0,2.197224577336219
105.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,15.0,39.0,0.0,1.0,23.0,29.0,0.0,2.1,-3.4,-0.8116610025188451,67.0,100.28,24.0,2.6390573296152584
188.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,15.0,45.0,0.0,1.0,23.0,29.0,0.0,2.1,-3.4,-0.8116610025188451,67.0,100.28,24.0,2.197224577336219
78.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,15.0,49.0,0.0,1.0,23.0,29.0,0.0,2.1,-3.4,-0.8116610025188451,67.0,100.28,24.0,2.6390573296152584
188.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,23.0,29.0,0.0,2.1,-3.4,-0.8116610025188451,67.0,100.28,24.0,2.197224577336219
123.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,1.0,23.0,29.0,0.0,2.1,-3.4,-0.8116610025188451,67.0,100.28,24.0,2.0794415416798357
204.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,16.0,54.0,0.0,1.0,23.0,25.0,0.0,2.0,-2.0,-0.6228316409331391,75.0,100.33,22.0,2.3025850929940455
200.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,23.0,25.0,0.0,2.0,-2.0,-0.6228316409331391,75.0,100.33,22.0,2.3025850929940455
188.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,17.0,6.0,0.0,1.0,23.0,25.0,0.0,2.0,-2.0,-0.6228316409331391,75.0,100.33,22.0,3.1780538303479453
47.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,17.0,14.0,0.0,1.0,23.0,25.0,0.0,2.0,-2.0,-0.6228316409331391,75.0,100.33,22.0,2.4849066497880004
107.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,17.0,52.0,0.0,1.0,23.0,24.0,0.0,1.9,-1.7,-0.6573629726887957,77.0,100.35,24.0,2.0794415416798357
36.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,18.0,7.0,0.0,1.0,23.0,24.0,0.0,1.9,-1.7,-0.6573629726887957,77.0,100.35,24.0,2.833213344056216
88.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,18.0,7.0,0.0,1.0,23.0,24.0,0.0,1.9,-1.7,-0.6573629726887957,77.0,100.35,24.0,2.3978952727983707
123.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,18.0,24.0,0.0,1.0,23.0,24.0,0.0,1.9,-1.7,-0.6573629726887957,77.0,100.35,24.0,2.197224577336219
38.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,18.0,30.0,0.0,1.0,23.0,24.0,0.0,1.9,-1.7,-0.6573629726887957,77.0,100.35,24.0,2.3978952727983707
31.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,18.0,35.0,0.0,1.0,23.0,24.0,0.0,1.7,-1.4,-0.7905819480501182,80.0,100.39,22.0,2.6390573296152584
111.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,18.0,41.0,0.0,1.0,23.0,24.0,0.0,1.7,-1.4,-0.7905819480501182,80.0,100.39,22.0,3.2188758248682006
27.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,18.0,55.0,0.0,1.0,23.0,24.0,0.0,1.7,-1.4,-0.7905819480501182,80.0,100.39,22.0,2.3025850929940455
25.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,23.0,24.0,0.0,1.7,-1.4,-0.7905819480501182,80.0,100.39,22.0,2.3978952727983707
29.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,19.0,7.0,0.0,1.0,23.0,24.0,0.0,1.7,-1.4,-0.7905819480501182,80.0,100.39,22.0,2.197224577336219
22.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,19.0,22.0,0.0,1.0,23.0,24.0,0.0,1.7,-1.4,-0.7905819480501182,80.0,100.39,22.0,2.197224577336219
111.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,19.0,40.0,0.0,1.0,23.0,26.0,0.0,1.6,-2.5,-1.1290915462089508,75.0,100.41,24.0,3.2188758248682006
78.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,19.0,53.0,0.0,1.0,23.0,26.0,0.0,1.6,-2.5,-1.1290915462089508,75.0,100.41,24.0,2.833213344056216
89.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,19.0,58.0,0.0,1.0,23.0,26.0,0.0,1.6,-2.5,-1.1290915462089508,75.0,100.41,24.0,2.3978952727983707
88.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,20.0,11.0,0.0,1.0,23.0,26.0,0.0,1.6,-2.5,-1.1290915462089508,75.0,100.41,24.0,2.197224577336219
22.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0,1.0,23.0,26.0,0.0,1.6,-2.5,-1.1290915462089508,75.0,100.41,24.0,2.197224577336219
25.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,20.0,40.0,0.0,1.0,23.0,24.0,0.0,1.3,-2.8,-1.4911712020057564,74.0,100.38,28.0,2.3978952727983707
53.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,20.0,42.0,0.0,1.0,23.0,24.0,0.0,1.3,-2.8,-1.4911712020057564,74.0,100.38,28.0,2.5649493574615367
46.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,22.0,5.0,0.0,1.0,23.0,25.0,0.0,1.1,-3.4,-1.811661002518845,72.0,100.36,30.0,3.044522437723423
120.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,22.0,20.0,0.0,1.0,23.0,25.0,0.0,1.1,-3.4,-1.811661002518845,72.0,100.36,30.0,3.044522437723423
19.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,22.0,41.0,0.0,1.0,23.0,25.0,0.0,0.9,-3.2,-1.972033915435055,74.0,100.37,30.0,0.0
107.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,22.0,48.0,0.0,1.0,23.0,25.0,0.0,0.9,-3.2,-1.972033915435055,74.0,100.37,30.0,2.4849066497880004
53.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,23.0,10.0,0.0,1.0,23.0,25.0,0.0,0.9,-3.2,-1.972033915435055,74.0,100.37,30.0,3.2188758248682006
207.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,23.0,16.0,0.0,1.0,23.0,25.0,0.0,0.9,-3.2,-1.972033915435055,74.0,100.37,30.0,2.3978952727983707
68.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,23.0,27.0,0.0,1.0,23.0,25.0,0.0,0.9,-3.2,-1.972033915435055,74.0,100.37,30.0,4.477336814478206
25.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,23.0,36.0,0.0,1.0,24.0,24.0,0.0,0.8,-3.7,-2.1701139884236085,72.0,100.36,28.0,3.044522437723423
196.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,23.0,33.0,0.0,-0.1,-1.9,-2.701153153659375,88.0,99.98,9.0,2.5649493574615367
64.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,23.0,33.0,0.0,-0.1,-1.9,-2.701153153659375,88.0,99.98,9.0,2.8903717578961645
78.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,23.0,33.0,0.0,-0.1,-1.9,-2.701153153659375,88.0,99.98,9.0,3.044522437723423
93.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,1.0,23.0,35.0,0.0,-1.3,-2.6,-4.049922817846297,91.0,99.96,13.0,2.3978952727983707
36.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,1.0,23.0,35.0,0.0,-1.3,-2.6,-4.049922817846297,91.0,99.96,13.0,2.3978952727983707
79.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.0,23.0,35.0,0.0,-1.3,-2.6,-4.049922817846297,91.0,99.96,13.0,2.3978952727983707
196.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,23.0,35.0,0.0,-1.3,-2.6,-4.049922817846297,91.0,99.96,13.0,2.5649493574615367
79.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,1.0,23.0,35.0,0.0,-1.3,-2.6,-4.049922817846297,91.0,99.96,13.0,2.3978952727983707
165.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,53.0,1.0,1.0,24.0,25.0,0.0,-0.3,-4.0,-3.3274003868084097,76.0,100.48,28.0,3.4339872044851463
169.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,31.0,1.0,1.0,24.0,24.0,0.0,-0.2,-3.8,-3.1893380506929927,77.0,100.49,30.0,3.4339872044851463
148.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,23.0,1.0,1.0,24.0,24.0,0.0,-0.2,-3.8,-3.1893380506929927,77.0,100.49,30.0,2.772588722239781
88.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,5.0,8.0,1.0,1.0,24.0,24.0,0.0,-0.5,-2.7,-3.2706157659180746,85.0,100.53,28.0,3.044522437723423
79.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,5.0,25.0,1.0,1.0,24.0,24.0,0.0,-0.5,-2.7,-3.2706157659180746,85.0,100.53,28.0,3.044522437723423
58.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,47.0,1.0,1.0,24.0,25.0,0.0,0.2,-2.7,-2.5706157659180744,81.0,100.56,28.0,2.6390573296152584
34.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,50.0,1.0,1.0,24.0,25.0,0.0,0.2,-2.7,-2.5706157659180744,81.0,100.56,28.0,2.197224577336219
191.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,53.0,1.0,1.0,24.0,25.0,0.0,0.2,-2.7,-2.5706157659180744,81.0,100.56,28.0,2.3978952727983707
27.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,58.0,1.0,1.0,24.0,25.0,0.0,0.2,-2.7,-2.5706157659180744,81.0,100.56,28.0,1.0986122886681096
148.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0,24.0,25.0,0.0,0.2,-2.7,-2.5706157659180744,81.0,100.56,28.0,0.0
90.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,11.0,1.0,1.0,24.0,25.0,0.0,0.2,-2.7,-2.5706157659180744,81.0,100.56,28.0,1.9459101490553132
28.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,19.0,1.0,1.0,24.0,25.0,0.0,0.2,-2.7,-2.5706157659180744,81.0,100.56,28.0,1.791759469228055
90.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,33.0,1.0,1.0,24.0,24.0,0.0,0.5,-2.5,-2.229091546208951,81.0,100.62,26.0,3.4011973816621555
197.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,51.0,1.0,1.0,24.0,24.0,0.0,0.5,-2.5,-2.229091546208951,81.0,100.62,26.0,2.70805020110221
36.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,24.0,24.0,0.0,0.5,-2.5,-2.229091546208951,81.0,100.62,26.0,2.3978952727983707
192.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,1.0,24.0,24.0,0.0,0.5,-2.5,-2.229091546208951,81.0,100.62,26.0,2.0794415416798357
103.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,1.0,24.0,24.0,0.0,0.5,-2.5,-2.229091546208951,81.0,100.62,26.0,2.5649493574615367
68.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,8.0,1.0,1.0,24.0,24.0,0.0,0.5,-2.5,-2.229091546208951,81.0,100.62,26.0,1.9459101490553132
8.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,13.0,1.0,1.0,24.0,24.0,0.0,0.5,-2.5,-2.229091546208951,81.0,100.62,26.0,3.044522437723423
201.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,15.0,1.0,1.0,24.0,24.0,0.0,0.5,-2.5,-2.229091546208951,81.0,100.62,26.0,2.3978952727983707
89.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,18.0,1.0,1.0,24.0,24.0,0.0,0.5,-2.5,-2.229091546208951,81.0,100.62,26.0,2.9444389791664403
77.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,19.0,1.0,1.0,24.0,24.0,0.0,0.5,-2.5,-2.229091546208951,81.0,100.62,26.0,2.833213344056216
2.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,19.0,1.0,1.0,24.0,24.0,0.0,0.5,-2.5,-2.229091546208951,81.0,100.62,26.0,2.3978952727983707
28.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,32.0,1.0,1.0,24.0,25.0,0.0,0.8,-1.8,-1.77933054587575,83.0,100.7,24.0,2.3025850929940455
21.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,49.0,1.0,1.0,24.0,25.0,0.0,0.8,-1.8,-1.77933054587575,83.0,100.7,24.0,2.772588722239781
29.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,1.0,1.0,24.0,25.0,0.0,0.8,-1.8,-1.77933054587575,83.0,100.7,24.0,2.3978952727983707
16.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0,27.0,1.0,1.0,24.0,25.0,0.0,0.8,-1.8,-1.77933054587575,83.0,100.7,24.0,2.3025850929940455
25.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,8.0,33.0,1.0,1.0,24.0,25.0,0.0,0.6,-1.3,-1.868025979229131,87.0,100.8,28.0,2.3978952727983707
64.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,8.0,37.0,1.0,1.0,24.0,25.0,0.0,0.6,-1.3,-1.868025979229131,87.0,100.8,28.0,2.4849066497880004
29.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,9.0,20.0,1.0,1.0,24.0,25.0,0.0,0.6,-1.3,-1.868025979229131,87.0,100.8,28.0,1.6094379124341003
90.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,9.0,23.0,1.0,1.0,24.0,25.0,0.0,0.6,-1.3,-1.868025979229131,87.0,100.8,28.0,0.0
