stop_id,stop_name,lat,lon,sequences
6578,Meadowvale Rd at Dean Park Rd,43.804327,-79.168982,386:3|86:4
6583,Middlefield Rd at Compass Crt,43.801894,-79.256693,130:11
6585,Middlefield Rd at Finch Ave East,43.809741,-79.257418,130:14
6587,Middlefield Rd at McNicoll Ave,43.81994,-79.261898,130:18
6589,Middlefield Rd at Nashdene Rd North Side,43.817581,-79.260909,130:17
6597,Middlefield Rd at Richmond Park Blvd,43.814165,-79.259442,130:16
6599,Middlefield Rd at Opposite Walkway to Bushcroft Grove,43.799133,-79.260164,130:10
6601,Middlefield Rd at Opposite Walkway to Buckhurst Cres,43.805305,-79.254551,130:12
6603,Mill St at Parliament St,43.650318,-79.36191,121:9
6604,Mill St at Trinity St,43.650855,-79.359623,121:8
6608,Morningside Ave at Windermere Ave,43.644998,-79.478178,77:5
6611,150 Neptune Dr,43.729713,-79.441202,400:7
6613,Neptune Dr at Bathurst St,43.731285,-79.4334,109:33|400:13
6616,Opposite 130 Neptune Dr East Side,43.729902,-79.440744,109:29|400:9
6617,Neptune Dr at Rajah St,43.731733,-79.438991,109:30|400:10
6618,Neptune Dr at Rajah St,43.732085,-79.438452,400:6
6620,6070 Kingston Rd,43.783338,-79.169415,386:9|86:11
6625,Highland Creek Overpass at Kingston Rd,43.784451,-79.168491,86:10|986:13
6628,Pape Ave at Danforth Ave,43.679055,-79.344994,72:27
6629,Pape Ave at Harcourt Ave,43.677622,-79.344439,72:28
6631,Pape Ave at Wroxeter Ave,43.675223,-79.343439,72:29
6632,Parliament St at Adelaide St East,43.653617,-79.363704,365:12|65:13
6634,Parliament St at Carlton St,43.664361,-79.368101,365:5|65:6
6635,Parliament St at Dundas St East,43.659597,-79.366164,365:8|65:9
6638,Parliament St at Howard St South Side,43.671114,-79.37085,365:1|65:2|94:2
6640,Parliament St at King St East,43.65278,-79.363342,365:13|65:14
6641,Parliament St at Oak St,43.660975,-79.366731,365:7|65:8
6644,Parliament St at Queen St East,43.655756,-79.364606,365:10|65:11
6647,Parliament St at Shuter St,43.657021,-79.365124,365:9|65:10
6649,Parliament St at St James Ave South Side,43.66965,-79.370267,365:2|65:3|94:3
6650,Parliament St at Gerrard St East,43.662405,-79.367314,365:6|65:7
6652,Parliament St at Wellesley St East South Side,43.667919,-79.369546,365:3|65:4
6654,Parliament St at Winchester St,43.665936,-79.368736,365:4|65:5
6657,Penworth Rd at Pharmacy Ave,43.764963,-79.31254,67:2
6658,Pharmacy Ave at Albion Ave,43.695701,-79.284922,67:35
6661,Pharmacy Ave at Arnall Ave,43.807108,-79.331997,167:28
6664,1222 Pharmacy Ave,43.748385,-79.306796,67:10
6669,Pharmacy Ave at Beverly Glen Blvd,43.801691,-79.329506,167:25
6670,Pharmacy Ave at Biscayne Blvd South Side,43.731048,-79.299767,67:18
6671,Pharmacy Ave at Bolster Ave,43.70656,-79.2896,67:30
6673,Pharmacy Ave at Brian Ave,43.7463,-79.305996,67:11
6678,Pharmacy Ave at Christina Cres (South),43.760833,-79.311035,67:4
6680,Pharmacy Ave at Collingsbrook Blvd,43.789346,-79.323385,167:19
6682,Pharmacy Ave at Conroy Ave,43.702832,-79.287997,67:32
6686,Pharmacy Ave at Craigton Dr,43.727371,-79.298294,67:20
6688,Pharmacy Ave at Dawes Rd,43.708426,-79.290411,67:29
6690,Pharmacy Ave at Denton Ave,43.694401,-79.284381,67:36
6692,Pharmacy Ave at Dewey Dr,43.755116,-79.309498,67:8
6694,Pharmacy Ave at Dolphin Dr,43.700196,-79.286863,67:33
6699,Pharmacy Ave at Ellesmere Rd,43.759303,-79.3104,67:5
6701,Pharmacy Ave at Elm Bank Rd,43.734485,-79.301168,67:17
6702,Pharmacy Ave at Finch Ave East North Side,43.795092,-79.326333,167:22
6703,Pharmacy Ave at Finch Ave East,43.794107,-79.325661,167:21
6706,Pharmacy Ave at St Bedes Rd,43.704685,-79.288796,67:31
6707,Pharmacy Ave at Glendinning Ave,43.8116,-79.333977,167:30
6710,Pharmacy Ave at Holswade Rd South Side,43.719454,-79.295105,67:24
6711,Pharmacy Ave at Huntingdale Blvd,43.796249,-79.327024,167:23
6712,Pharmacy Ave at Huntingwood Dr,43.781496,-79.319955,167:17
6715,Pharmacy Ave at Innismore Cres,43.736208,-79.301876,67:16
6718,Pharmacy Ave at Janet Blvd,43.74203,-79.304263,67:13
6719,Pharmacy Ave at Kellyvale Rd,43.757372,-79.310275,67:7
6723,Pharmacy Ave at Lawrence Ave East,43.743443,-79.304881,67:12
6726,Pharmacy Ave at McNicoll Ave,43.803881,-79.330511,167:26
6728,Pharmacy Ave at Eglinton Sq - East Entrance,43.72414,-79.297118,67:22
6730,Opposite 2036 Pharmacy Ave,43.779418,-79.319082,167:16
6731,Opposite 3200 Pharmacy Ave at Walkway to Deerbrook Trail,43.800107,-79.328794,167:24
6732,Opposite 3370 Pharmacy Ave,43.805715,-79.331356,167:27
6734,Pharmacy Ave at Pachino Blvd South Side,43.762974,-79.311959,67:3
6737,Pharmacy Ave at Pinemeadow Blvd,43.792638,-79.324805,167:20
6739,Pharmacy Ave at Princeway Dr,43.753264,-79.308784,67:9
6741,Pharmacy Ave at Rannock St,43.729103,-79.298977,67:19
6744,Pharmacy Ave at Rosscowan Gate,43.785219,-79.321597,167:18
6745,Pharmacy Ave at Sheppard Ave East North Side,43.777067,-79.317954,167:15
6747,Pharmacy Ave at Sherwood Ave South Side,43.739869,-79.303394,67:14
6750,Pharmacy Ave at St Clair Ave East,43.710092,-79.291175,67:28
6752,Pharmacy Ave at Stamford Sq,43.712033,-79.291977,67:27
6754,Pharmacy Ave at Steeles Ave East,43.81668,-79.336221,167:32
6755,Pharmacy Ave at Stellarton Rd,43.713755,-79.292742,67:26
6757,Pharmacy Ave at Sundridge Dr,43.721584,-79.296037,67:23
6759,Pharmacy Ave at Surrey Ave,43.737505,-79.302417,67:15
6761,Pharmacy Ave at Teesdale Place,43.697134,-79.285559,67:34
6762,Pharmacy Ave at Walkway to Ecclesfield Dr,43.809041,-79.332875,167:29
6764,140 Pleasant View Dr,43.785195,-79.330497,10:16|169:35
6766,Pleasant View Dr at Brian Dr,43.784614,-79.333107,10:17|169:36
6767,Prince Edward Dr South at Ashton Manor,43.64608,-79.504461,66:4
6771,Prince Edward Dr South at Bloor St West South Side,43.648017,-79.505305,66:3
6775,Prince Edward Dr South at Fairmar Ave,43.637559,-79.500826,66:8
6777,Prince Edward Dr South at Glenellen Dr West,43.639644,-79.501717,66:7
6778,Prince Edward Dr South at Glenroy Ave,43.643687,-79.503444,66:5
6794,Prince Edward Dr South at Sunnylea Ave West,43.641652,-79.502575,66:6
6795,Pritchard Ave at Batavia Ave West Side,43.670196,-79.490056,79:14
6797,Pritchard Ave at Jane St,43.669628,-79.492607,79:15
6800,Pritchard Ave at Mould Ave,43.670686,-79.487855,79:13
6835,Queen St West at Dunn Ave,43.640919,-79.434664,402:31
6840,Queen St West at Jameson Ave,43.64039,-79.437517,402:30
6849,Queen St West at Roncesvalles Ave,43.638864,-79.445773,402:24
6850,Queen St West at Shaw St,43.64456,-79.416511,63:29
6852,Queen St West at Sorauren Ave,43.639824,-79.440785,402:22
6857,Queen St West at Triller Ave,43.639319,-79.44338,402:23
6872,The Queensway at Atomic Ave,43.617927,-79.540721,80:32
6874,The Queensway at Brawley Ave,43.622221,-79.521619,80:28
6880,The Queensway at Smith Cres,43.625834,-79.505342,80:23
6883,The Queensway at Culnan Ave,43.621659,-79.524124,80:29
6885,The Queensway at The East Mall,43.616649,-79.546058,80:34
6895,The Queensway at Islington Ave,43.62379,-79.51454,80:26
6897,The Queensway at Kipling Ave,43.621127,-79.526519,80:30
6899,The Queensway at Loma Rd,43.625085,-79.508653,80:24
6900,1610 The Queensway,43.617112,-79.544131,80:33
6904,The Queensway at North Queen St,43.614416,-79.555907,80:35
6918,The Queensway at St Lawrence Ave,43.622815,-79.518873,80:27
6923,The Queensway at Windermere Ave West Side,43.637314,-79.470466,77:11
6927,Ranee Ave at Ameer Ave,43.725147,-79.439662,109:26
6928,Ranee Ave at Mikado Ave,43.724461,-79.44284,109:25
6931,Ranee Ave at Varna Dr - Yorkdale Station,43.723727,-79.446059,109:24
6937,Rexdale Blvd at Brydon Dr,43.711516,-79.571654,37:26
6940,225 Rexdale Blvd,43.712216,-79.574622,37:25
6941,Rexdale Blvd at Frost St East Side,43.712262,-79.563763,37:28
6944,Rexdale Blvd at Kipling Ave,43.71146,-79.567189,37:27
6946,Rexdale Blvd at Martin Grove Rd,43.713759,-79.581288,37:22
6948,Opposite 230 Rexdale Blvd,43.712759,-79.576999,37:24
6950,Rexdale Blvd at Tidemore Ave,43.714705,-79.585408,37:21
6953,Rockcliffe Blvd at Alliance Ave,43.676751,-79.489207,71:15
6954,Rockcliffe Blvd at Alliance Ave,43.677021,-79.489486,171:8
6956,Rockcliffe Blvd at Caesar Ave North Side,43.679361,-79.490326,71:16
6957,Rockcliffe Blvd at Corbett Ave North Side,43.671785,-79.487065,71:13
6959,Rockcliffe Blvd at Homer Ave North Side,43.680467,-79.490789,71:17
6960,Rockcliffe Blvd at Lambton Ave South Side,43.682009,-79.4916,171:5
6961,Rockcliffe Blvd at Lambton Ave,43.682267,-79.491548,71:18
6962,Rockcliffe Blvd at Outlook Ave,43.680334,-79.490888,171:6
6963,Opposite 400 Rockcliffe Blvd - Rockcliffe Middle School,43.674739,-79.488356,71:14
6970,Royal York Rd at Allanhurst Dr,43.679236,-79.525162,73:15
6971,Royal York Rd at Anglesey Blvd North Side,43.666023,-79.519512,73:9
6975,Royal York Rd at Bloor St West South Side,43.646969,-79.511292,15:2|315:2|76:2
6977,Royal York Rd at Cavell Ave South Side,43.614676,-79.497843,76:15
6978,Royal York Rd at Cavell Ave - Mimico GO Station,43.614961,-79.497737,80:19
6979,Royal York Rd at Chapman Rd,43.687475,-79.528699,73:19
6980,Royal York Rd at Chapman Rd,43.68762,-79.529035,405:21
6981,Royal York Rd at Bell Royal Crt North Side,43.672553,-79.5223,73:12
6984,Royal York Rd at Coney Rd,43.634093,-79.505949,15:7|315:7|76:7
6985,Royal York Rd at Country Club Dr,43.674485,-79.523222,73:13
6987,Royal York Rd at Dalesford Rd,43.624359,-79.501631,80:22
6989,Royal York Rd at Dartmouth Cres,43.605546,-79.494017,76:19
6991,Royal York Rd at Dixon Rd,43.699615,-79.533986,73:25
6993,Royal York Rd at Eglinton Ave West,43.682095,-79.526306,73:16
6995,Royal York Rd at Frankwood Rd,43.628942,-79.503779,15:10|315:10|76:10
6996,Royal York Rd at Glendarling Rd,43.671004,-79.521641,73:11
7001,Royal York Rd at Hillside Ave,43.610167,-79.49594,76:17
7002,Royal York Rd at La Rose Ave,43.684028,-79.527197,73:17
7005,Royal York Rd at Lawrence Ave West,43.696011,-79.532473,73:23
7007,800 Royal York Rd,43.63922,-79.508702,15:5|315:5|76:5
7008,Royal York Rd at Evans Ave South Side,43.621585,-79.500782,15:13|315:13|76:13
7013,Royal York Rd at Mimico Ave,43.612353,-79.496884,76:16
7014,Royal York Rd at Newcastle St - Mimico GO Station,43.616909,-79.498777,76:14
7015,Royal York Rd at Newcastle St,43.617438,-79.498765,80:20
7017,Royal York Rd at Norseman St,43.637251,-79.507323,15:6|315:6|76:6
7018,Royal York Rd at North Dr North Side,43.677231,-79.524277,73:14
7020,Royal York Rd at Castlebar Rd South Side,43.632338,-79.505182,15:8|315:8|76:8
7023,Royal York Rd at The Queensway,43.626498,-79.50282,15:11|315:11|76:11
7024,Royal York Rd at Romney Rd,43.669159,-79.520846,73:10
7025,Royal York Rd at Royaleigh Ave South Side,43.698221,-79.533679,352:18|405:15
7026,Royal York Rd at Royaleigh Ave,43.698515,-79.533557,73:24
7028,Royal York Rd at Sinclair St South Side,43.624154,-79.501817,15:12|315:12|76:12
7029,Royal York Rd at Renault Cres North Side,43.686157,-79.52813,73:18
7031,Royal York Rd at Symons St,43.607652,-79.494895,76:18
7032,Royal York Rd at Thompson Ave,43.641883,-79.509219,15:4|315:4|76:4
7033,Royal York Rd at Trehorne Dr South Side,43.690038,-79.530124,405:20
7034,Royal York Rd at Trehorne Dr,43.690289,-79.529987,73:20
7036,Royal York Rd at Van Dusen Blvd,43.64425,-79.510141,15:3|315:3|76:3
7037,Royal York Rd at The Westway,43.696346,-79.53294,405:16
7038,Royal York Rd at Weston Wood Rd North Side,43.692098,-79.530804,73:21
7039,Royal York Rd at Weston Wood Rd,43.69197,-79.531007,405:18
7040,Royal York Rd at Yorkleigh Ave,43.694162,-79.531677,73:22
7041,Royal York Rd at Yorkleigh Ave,43.694243,-79.531969,405:17
7043,Royal York Rd at York View Dr,43.630923,-79.5046,15:9|315:9|76:9
7047,Runnymede Rd at Annette St,43.659951,-79.47988,71:5|79:5
7049,Runnymede Rd at Bloor St West South Side,43.650853,-79.47626,77:2
7053,Runnymede Rd at Colbeck St North Side,43.655055,-79.477786,71:2|79:2
7056,Runnymede Rd at Deforest Rd,43.648854,-79.47542,77:3
7057,Runnymede Rd at Dundas St West,43.665365,-79.481933,71:8|79:8
7058,Runnymede Rd at Dundas St West North Side,43.666091,-79.482223,71:9|79:9
7060,Runnymede Rd at Glenwood Ave North Side,43.657137,-79.47866,71:3|79:3
7062,Runnymede Rd at Henrietta St,43.670564,-79.484123,71:11|79:11
7064,Runnymede Rd at Maher Ave,43.662105,-79.480571,71:6|79:6
7067,Runnymede Rd at Morningside Ave,43.645951,-79.474253,77:4
7068,Runnymede Rd at St Clair Ave West,43.668822,-79.483369,71:10|79:10
7070,Runnymede Rd at St John's Rd,43.663697,-79.48124,71:7|79:7
7073,Runnymede Rd at Webb Ave,43.658554,-79.479255,71:4|79:4
7076,Scarlett Rd at Chapman Rd North Side,43.689295,-79.514336,79:27
7082,Scarlett Rd at East Dr,43.676759,-79.505786,79:22
7084,Scarlett Rd at Edenbridge Dr North Side,43.681165,-79.508941,79:23
7086,Scarlett Rd at Edinborough Crt North Side,43.672596,-79.503958,79:21
7088,Scarlett Rd at Eglinton Ave West,43.683715,-79.51102,79:24
7089,Scarlett Rd at Eglinton Ave West,43.684124,-79.511769,405:31
7090,Scarlett Rd at Ellins Ave,43.670712,-79.502634,79:20
7093,Scarlett Rd at La Rose Ave North Side,43.687137,-79.513122,79:26
7096,Scarlett Rd at Lawrence Ave West,43.697994,-79.522914,79:32
7099,Scarlett Rd at Richview Rd North Side,43.685771,-79.51242,79:25
7100,Scarlett Rd at Richview Rd,43.685593,-79.512675,405:29
7102,Scarlett Rd at Scarlettwood Crt North Side,43.692838,-79.517514,79:29
7103,Scarlett Rd at Tilden Cres,43.694185,-79.518704,79:30
7108,Senlac Rd at Sheppard Ave West North Side,43.759497,-79.422696,98:28
7109,Senlac Rd at Burnett Ave,43.761974,-79.423756,98:30
7111,Senlac Rd at York Cemetery,43.76448,-79.424811,98:31
7114,Senlac Rd at Churchill Ave,43.76998,-79.427339,98:34
7115,Senlac Rd at Ellerslie Ave,43.768501,-79.426542,98:33
7118,Senlac Rd at Elmhurst Ave,43.760422,-79.423089,98:29
7120,Senlac Rd at Finch Ave West,43.775862,-79.429872,98:37
7121,Senlac Rd at Hounslow Ave North Side,43.772709,-79.428546,98:35
7123,Senlac Rd at Lurgan Dr,43.774386,-79.429243,98:36
7125,Senlac Rd at Park Home Ave North Side,43.766951,-79.425864,98:32
7134,Sheppard Ave East at Walkway to Winstanly Cres,43.799917,-79.210176,385:32|85:32
7135,Sheppard Ave East at Walkway to Hutcherson Sq,43.797653,-79.220285,385:35|85:35
7137,Sheppard Ave East at Murison Blvd West Side,43.798969,-79.214298,385:33|85:33
7138,Sheppard Ave East at Walkway to Howell Sq,43.797075,-79.22322,385:36|85:36
7143,Sheppard Ave East at Ambrose Rd,43.770526,-79.371147,385:74
7148,Sheppard Ave East at Barberry Pl West Side,43.767462,-79.385448,385:79
7149,Sheppard Ave East at Bay Mills Blvd,43.77973,-79.304265,385:59|85:59
7151,Sheppard Ave East at Bayview Ave - Bayview Station,43.766886,-79.387704,385:80
7152,Sheppard Ave East at Bayview Ave East Side - Bayview Station,43.766665,-79.387427,185:7
7154,Sheppard Ave East at Birchmount Rd,43.780868,-79.298317,904:6
7155,Sheppard Ave East at Birchmount Rd,43.781231,-79.297891,385:57|85:57|985:24
7156,Sheppard Ave East at Blue Ridge Rd West Side,43.76977,-79.374553,385:75
7157,Sheppard Ave East at Blue Ridge Rd,43.769539,-79.374392,185:12
7158,Sheppard Ave East at Boydwood Lane,43.80462,-79.15811,385:15|85:15
7160,Sheppard Ave East at Brenyon Way West Side,43.800473,-79.207625,385:31|85:31|985:12
7161,Sheppard Ave East at Brian Dr West Side,43.775295,-79.331712,385:66|85:66|985:28
7164,Sheppard Ave East at Brimley Rd,43.787766,-79.268187,385:48|85:48|985:19
7166,Sheppard Ave East at Brownspring Rd,43.788997,-79.262392,385:47|85:47
7168,Sheppard Ave East at Buchan Crt,43.772734,-79.358533,385:71
7175,Sheppard Ave East at Consumers Rd East Side,43.774901,-79.330647,904:2
7176,Sheppard Ave East at Rouge River Dr (East),43.806486,-79.180046,385:22|85:22|985:4
7178,Sheppard Ave East at Don Mills Rd West Side,43.775075,-79.347844,385:69
7180,Sheppard Ave East at Atrium Lane,43.800904,-79.150306,385:13|85:13
7182,Sheppard Ave East at Grand River Blvd North Side,43.806161,-79.160781,385:16|85:16
7184,Sheppard Ave East at Greenbriar Rd,43.768237,-79.38048,185:10
7185,Sheppard Ave East at Greenbriar Rd,43.76856,-79.380202,385:77
7187,Sheppard Ave East at Harrisfarm Gate,43.787278,-79.270339,385:49|85:49
7189,Sheppard Ave East at Hawksbury Dr,43.767965,-79.383021,385:78
7190,2025 Sheppard Ave East,43.77545,-79.335424,167:3
7191,1900 Sheppard Ave East,43.775751,-79.335749,385:67|85:67
7193,4770 Sheppard Ave East,43.790724,-79.25407,385:45|85:45
7195,Sheppard Ave East at Idagrove Gate,43.807471,-79.175429,385:21|85:21|985:3
7196,Sheppard Ave East at Kennedy Rd,43.783046,-79.288704,904:8
7197,Sheppard Ave East at Kennedy Rd,43.783432,-79.288075,385:55|85:55|985:22
7198,Sheppard Ave East at Kingston Rd North Side,43.799459,-79.146775,385:12|85:12|95:68
7203,Sheppard Ave East at Leslie St East Side - North York General Hospital,43.771591,-79.363431,185:15
7204,Sheppard Ave East at Leslie St - Leslie Station,43.771847,-79.363688,385:73
7207,Sheppard Ave East at Markham Rd,43.794017,-79.238525,385:40|85:40
7208,Sheppard Ave East at Massie St West Side,43.792506,-79.245714,385:43|85:43
7211,Sheppard Ave East at McCowan Rd,43.789822,-79.258623,385:46|85:46|985:18
7213,Sheppard Ave East at Meadowvale Rd,43.808525,-79.170563,385:19|85:19
7214,Sheppard Ave East at Maris Shepway East Side,43.771924,-79.360843,185:16
7215,Sheppard Ave East at Maris Shepway,43.772118,-79.361499,385:72
7217,Sheppard Ave East at Midland Ave,43.78511,-79.279041,904:10
7218,Sheppard Ave East at Midland Ave,43.785496,-79.278393,385:51|85:51
7223,Sheppard Ave East at Neilson Rd,43.798313,-79.217426,385:34|85:34|985:13
7226,Sheppard Ave East at Parkway Forest Dr West Side,43.775632,-79.34516,385:68|85:68
7228,Sheppard Ave East at Pharmacy Ave,43.776351,-79.31788,904:4
7229,Sheppard Ave East at Pharmacy Ave,43.776681,-79.317566,324:19|385:62|85:62|985:26
7230,Sheppard Ave East at Provost Dr East Side,43.770333,-79.370641,185:13
7233,Sheppard Ave East at Rean Dr,43.767639,-79.38331,185:9
7236,8800 Sheppard Ave East,43.804962,-79.187062,385:24|85:24|985:6
7239,8270 Sheppard Ave East,43.803942,-79.191817,385:26|85:26|985:8
7242,Sheppard Ave East at Old Leslie St - Leslie Station,43.771198,-79.366681,185:14
7245,Sheppard Ave East at Settlers Rd,43.774798,-79.326438,385:65|85:65
7246,Sheppard Ave East at Shaughnessy Blvd,43.773531,-79.353473,185:18
7247,Sheppard Ave East at Shaughnessy Blvd,43.77391,-79.353107,385:70
7248,Sheppard Ave East at Shorting Rd,43.791888,-79.24873,385:44|85:44|985:17
7251,Sheppard Ave East at Victoria Park Ave,43.775457,-79.322733,385:63|85:63
7252,Sheppard Ave East at Gateforth Dr,43.795461,-79.230553,134:15
7254,Sheppard Ave East at Warden Ave,43.778548,-79.30811,904:5
7255,Sheppard Ave East at Warden Ave,43.778938,-79.307608,385:60|85:60|985:25
7256,Sheppard Ave East at Washburn Way,43.796344,-79.227343,385:37|85:37|985:14
7258,Sheppard Ave East at Yonge St,43.761655,-79.410599,385:85
7262,Sheppard Ave West at Banting Ave,43.751162,-79.459386,384:15|84:15
7265,Sheppard Ave West at Bathurst St,43.7556,-79.437993,384:7|84:7
7266,Sheppard Ave West at Bathurst St West Side,43.755487,-79.439308,384:8|84:8|984:3
7269,Sheppard Ave West at Brentwood Ave,43.758338,-79.425494,384:4|84:4|984:2
7270,Sheppard Ave West at Bryant St West Side,43.754543,-79.443751,384:10|84:10
7273,Sheppard Ave West at Don River Blvd West Side,43.756599,-79.433307,384:5|84:5
7275,Sheppard Ave West at Dufferin St - Sheppard West Station,43.750543,-79.462607,106:2|107:2|108:2|384:16|84:17
7282,Sheppard Ave West at Goddard St,43.753643,-79.44794,384:12|84:12
7285,Sheppard Ave West at Hove St,43.755075,-79.44128,384:9|84:9
7290,Sheppard Ave West at Maxwell St,43.754151,-79.445628,384:11|84:11
7292,Opposite 555 Sheppard Ave West,43.756119,-79.43537,384:6|84:6
7295,Sheppard Ave West at Senlac Rd West Side,43.758866,-79.423184,384:3|84:3
7298,Sheppard Ave West at Wilmington Ave,43.752815,-79.451879,384:13|84:13|984:4
7300,Sheppard Ave West at Wilson Heights Blvd,43.751824,-79.45659,384:14|84:14|984:5
7306,418 Sherbourne St,43.665145,-79.373952,75:11
7308,Sherbourne St at Bloor St East South Side - Sherbourne Station,43.672008,-79.376834,75:8
7309,Sherbourne St at Bloor St East - Sherbourne Station,43.672155,-79.376648,75:1
7311,Sherbourne St at Carlton St,43.663382,-79.373214,75:12
7313,Sherbourne St at Dundas St East,43.658477,-79.371168,75:14
7315,Sherbourne St at The Esplanade,43.649212,-79.367441,75:20
7317,Sherbourne St at Front St East,43.650576,-79.368044,75:19
7319,Sherbourne St at Gerrard St East,43.661373,-79.372381,75:13
7321,Sherbourne St at Isabella St,43.669792,-79.3759,75:9
7323,Sherbourne St at King St East,43.651428,-79.368398,75:18
7326,Sherbourne St at Maple Ave,43.674816,-79.377618,75:2
7328,Sherbourne St at Queen St East,43.654689,-79.369583,75:16
7329,Sherbourne St at Richmond St East South Side,43.652663,-79.368912,75:17
7331,Sherbourne St at Shuter St,43.656418,-79.370296,75:15
7333,Sherbourne St at Wellesley St East,43.667257,-79.374835,75:10
7335,South Dr at Glen Rd,43.677655,-79.374974,75:5
7336,South Dr at Glen Rd,43.677609,-79.375709,82:7
7359,St Clair Ave West at Britannia Ave,43.669394,-79.481314,189:13|340:20
7361,St Clair Ave West at Cobalt Ave,43.670097,-79.478134,189:14|340:21
7365,St Phillips Rd at Riverview Heights North Side,43.703316,-79.531666,73:26
7368,St Phillips Rd at Weston Rd,43.70584,-79.532167,73:27
7377,Summerhill Ave at Jean St,43.686558,-79.373787,82:12
7378,Summerhill Ave at Maclennan Ave,43.685729,-79.377692,82:13
7381,Van Horne Ave at Bickerton Cres,43.788106,-79.334411,10:12
7382,Van Horne Ave at Clipper Rd,43.788696,-79.331756,10:13
7384,Van Horne Ave at Don Mills Rd East Side,43.787416,-79.352355,10:6
7385,Van Horne Ave at Edmonton Rd East Side,43.786993,-79.339497,10:10
7386,Van Horne Ave at Edmonton Dr,43.787002,-79.339917,169:40
7387,Van Horne Ave at Hobart Dr,43.787936,-79.349884,10:7
7388,Van Horne Ave at Hobart Dr,43.788065,-79.349482,169:43
7389,Van Horne Ave at Houston Cres (West) West Side,43.787804,-79.347779,169:42
7390,Van Horne Ave at Houston Cres (West),43.787625,-79.347637,10:8
7391,Van Horne Ave at Kingslake Rd,43.786639,-79.345567,10:9
7392,Van Horne Ave at Kingslake Rd,43.786603,-79.345148,169:41
7393,Van Horne Ave at Lucifer Dr,43.787334,-79.337949,10:11
7394,Van Horne Ave at Lucifer Dr,43.787545,-79.337482,169:39
7395,Van Horne Ave at Victoria Park Ave,43.789053,-79.330117,10:14
7403,Varna Dr at Flemington Rd,43.720078,-79.4406,109:17|400:27
7404,Varna Dr at Lawrence Ave West North Side,43.718066,-79.437792,109:15|400:25
7406,Varna Dr at Tundra Lane,43.719278,-79.439099,109:16|400:26
7411,Victoria Park Ave at Consumers Rd,43.77212,-79.321768,24:22|324:22|924:7
7412,Victoria Park Ave at Esquire Rd,43.77342,-79.321965,167:13
7413,Victoria Park Ave at Lansing Sq,43.773567,-79.32242,24:21|324:21
7414,Victoria Park Ave at Farm Greenway,43.764563,-79.318432,24:23|324:23
7418,Victoria Park Ave at Paget Rd South Side,43.759737,-79.316217,24:25|324:25
7420,Victoria Park Ave at Patrick Blvd,43.777828,-79.324375,24:19
7421,Victoria Park Ave at Pleasant View Dr,43.785815,-79.328126,10:15|24:15
7425,Victoria Park Ave at Sheppard Ave East South Side,43.774647,-79.322908,324:20
7426,Victoria Park Ave at Sheppard Ave East,43.775507,-79.323318,24:20|924:6
7434,Wasdale Cres at Neptune Dr,43.731087,-79.434667,109:32|400:12
7435,Wasdale Cres at Rajah St East Side,43.730287,-79.437748,109:31|400:11
7439,Weston Rd at Albion Rd South Side,43.717017,-79.537874,73:32|89:5|989:9
7441,Weston Rd at Cardell Ave,43.709803,-79.534726,89:7
7442,Weston Rd at Dee Ave,43.711287,-79.535271,89:6
7443,Weston Rd at Oak St North Side,43.708152,-79.533625,73:28
7444,Weston Rd at Oak St,43.707859,-79.533756,89:8|989:10
7445,Weston Rd at Knob Hill Dr,43.710855,-79.534766,73:30
7446,Weston Rd at Walsh Ave,43.716396,-79.537036,73:31
7447,Weston Rd at York Ave,43.68587,-79.487531,89:27
7448,Windermere Ave at St Olaves Rd,43.642353,-79.475947,77:6
7453,Windermere Pl at Windermere Ave,43.63814,-79.47108,77:18
7454,241 Woodsworth Rd,43.764943,-79.368031,115:25
7455,Woodsworth Rd at Hopperton Dr (West),43.764788,-79.372891,115:22
7456,Woodsworth Rd at Northey Dr (East) - Walkway to Oriole GO Station,43.7646,-79.365274,115:26
7457,Woodsworth Rd at Northey Dr (West),43.764973,-79.370236,115:24
7464,York Mills Rd at Banbury Rd (West),43.751639,-79.370302,122:26|395:66|995:24
7465,York Mills Rd at Banbury Rd (East),43.752361,-79.365634,115:14|95:13
7466,York Mills Rd at Banbury Rd (East),43.752639,-79.365268,122:25|395:65
7467,York Mills Rd at Chipstead Rd,43.751336,-79.370548,115:13|95:12|996:32
7468,York Mills Rd at Harrison Rd,43.749601,-79.378889,115:11|95:10
7469,York Mills Rd at Harrison Rd,43.749891,-79.378669,122:28|395:68
7472,York Mills Rd at Sandfield Rd,43.750392,-79.375099,115:12|95:11
7473,York Mills Rd at Sandfield Rd,43.750689,-79.374746,122:27|395:67
7474,York Mills Rd at Upper Highland Cres,43.745541,-79.396356,122:33|395:73
7475,279 Yorkland Blvd (North),43.773357,-79.334456,167:6
7476,Yorkland Blvd (North) at Consumers Rd West Side,43.773758,-79.332559,167:5
7477,Yorkland Blvd (North) at Yorkland Rd,43.773014,-79.335988,167:7
7481,Albion Rd at Weston Rd,43.717248,-79.53827,996:19
7495,Arrow Rd at Deerhide Cres (South),43.747641,-79.530249,119:30|99:1
7497,Arrow Rd at Finch Ave West,43.753006,-79.535911,99:4
7500,Arrow Rd at Lido Rd,43.741466,-79.530633,119:28
7502,Arrow Rd at Pemican Crt North Side,43.749441,-79.532558,119:31|99:2
